demonstration	test_sentence	response
Employees wore identification badges listing not only their names but also their dates of hire	Prices closed mixed as contracts reacted to largely offsetting bullish and bearish news	prices closed
East Bloc pollution data typically have been state secrets	No one has alleged that the donations were by themselves illegal	no one has alleged that the donations were illegal
You built your career on prejudice and hate	But its surprising progress so far holds important lessons for companies in trouble	its surprising progress holds important lessons for companies in trouble
It was the highest bid in history for a work of art	The company is facing a takeover proposal from the financier Sir James Goldsmith	the company is
Giant has interests in cement making and newsprint	The Pentagon is a haunted house	the pentagon is
Opponents show that there are already more funds available than commendable reform efforts	Not that oil suddenly is a sure thing again	not that oil suddenly is a sure thing
Wang had previously forecast a loss	But this raises added cost barriers to urban entrepreneurship	fail to follow
Most earn high ratings from credit agencies	The deal would require approval by a majority of Jaguar shareholders	the deal would require approval
He expects Citicorp to take a similar step this year	Slowing economies in some areas limit student choice	slowing economies limit student choice
These revised figures also may explain some of the recent strength of the dollar	The reason was not high interest rates or labor costs	fail to follow
East Bloc pollution data typically have been state secrets	Arm troubles forced him back to the minors the next year	arm troubles forced him back to the minors
The closely watched funds rate is what banks charge each other on overnight loans	The agreement is subject to completion of a definitive amendment and appropriate approvals	the agreement is subject to completion of a definitive amendment and approvals
Employees wore identification badges listing not only their names but also their dates of hire	The problem is not that the Fed is too unresponsive to the public interest	the problem is not
The recent sharp stock market decline exacerbated those concerns	Creative accounting is a hallmark of federal credit	creative accounting is a hallmark
Never once did she gasp for air or mop her brow	Recruiter Donald Clark does note an increase in searches for minority candidates	fail to follow
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	Chandler might have been predicting the course of his own career	chandler might have been predicting the course of his career
Other network applications have very different goals	The inquiry soon focused on the judge	the inquiry soon focused
Its previous proposal had conditioned rate limits on Seabrook operations and other contingencies	The expansion is subject to approval by federal and Wisconsin environmental regulators	the expansion is subject to approval
Their verdict on real estate is almost the same	Panic frequently results in irrational behavior	panic frequently results in irrational
Analysts expect others to show a similar pattern	This phenomenon often makes stock prices swing wildly at the end of the trading session	this phenomenon often makes stock prices swing wildly at the end
The dispute was the subject of a Wall Street Journal article in August	And there were other blunders	other blunders
It is hoped that other Japanese would then follow the leader	Investors welcomed the move	investors welcomed
Simpson is an auto parts maker	And she has this inexhaustible energy	and she has
Opponents show that there are already more funds available than commendable reform efforts	He no longer crowds the plate	he no longer
