demonstration	test_sentence	response
The team then proposed modifications in their work process to management	The Old Crowd is deeply concerned by the backlash from all this	fail to follow
East Bloc pollution data typically have been state secrets	He is our most dangerous enemy	he is our most dangerous
Repeat customers also can purchase luxury items at reduced prices	Ideologues on the other side of the border can also slow the process	fail to follow
Simpson is an auto parts maker	No sophisticated professional expects economists to be right all the time	no sophisticated professional expects
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	That caused a brief period of panic selling of stocks on the Big Board	fail to follow
Developers are also eyeing the real estate portfolios of major corporations	Hostile takeovers are quite a new phenomenon	hostile takeovers are quite new
They looked at the miniature and saw a giant folly	The tribe is one of the poorest in the Pacific Northwest	the tribe is one of the poorest
Both the Peasants and Rural Solidarity are forming new political parties for farmers	Nobody has any credible estimate	fail to follow
Giant has interests in cement making and newsprint	Cost is a key consideration because of the global sweep of the financial markets	cost is
The key here is the ambition of state Attorney General John Van de Kamp	But such skills were alien to Toni Johnson	but such skills were
Only now is it undergoing a badly needed facelift	Mazda makes the Tracer for Ford	mazda makes the tracer
The two are also signing a trade agreement	That announcement left union officials in Van Nuys and Oklahoma City uncertain about their futures	that announcement left union officials uncertain about their futures
It also licenses optically based data storage and retrieval devices	But the two countries remain separated by a cultural barrier wider than the ocean	but the two countries remain separated
Repeat customers also can purchase luxury items at reduced prices	Baskets of roses and potted palms adorned his bench	fail to follow
Giant has interests in cement making and newsprint	Florida National said yesterday that it remains committed to the merger	florida national said yesterday
Broader averages also posted modest gains	He gave no further details	he gave no further
Simpson is an auto parts maker	The pilots argued that this triggered a pay raise for them	the pilots argued
The two are also signing a trade agreement	The expansion is subject to approval by federal and Wisconsin environmental regulators	the expansion is subject to approval
Wang had previously forecast a loss	But in this case the needle has a very sharp point	fail to follow
The company reported good gains in all of its divisions	The put establishes a minimum selling price for the stock during its life	the put establishes
Some industry groups consistently weather the storm better than others	Connaught is a biotechnology research and vaccine manufacturing concern	fail to follow
Some industry groups consistently weather the storm better than others	The tape was on tv before the night was out	fail to follow
The dispute was the subject of a Wall Street Journal article in August	The lawyers are now in charge of our national security	the lawyers are
Recruiter Donald Clark does note an increase in searches for minority candidates	The board will be made up of seven directors of each holding company	the board will be made up of seven directors
