demonstration	test_sentence	response
Analysts expect others to show a similar pattern	The company reported good gains in all of its divisions	the company reported good gains in all
Simpson is an auto parts maker	He remains chief executive officer	he remains
The key here is the ambition of state Attorney General John Van de Kamp	That injunction resulted from litigation between Temple and Sea Containers last May	that injunction resulted from litigation
Most analysts had expected a sharper decline after the steep rise in August	Both the Peasants and Rural Solidarity are forming new political parties for farmers	peasants and rural solidarity forming new political parties for farmers
Civil suits against planners by clients seeking recovery of funds are increasingly common	The Panamanian affair is only the tip of a more alarming iceberg	the panamanian affair is only the tip of a more alarming
The key here is the ambition of state Attorney General John Van de Kamp	New telephone lines posted healthy growth	posted healthy growth
Miss Brady is deputy director of the Russian Research Foundation in London	The infusion of activists can bring a clash of cultures	the infusion of activists is
The team then proposed modifications in their work process to management	Soaring rights fees will lead to an even greater clutter of commercials	fail to follow
The company rejected those past proposals	Illinois Company Investments had been trimming its ranks until last summer	illinois company investments had been trimming
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	We now know that the words were not always his own	we now know that the words were not always his
It was the highest bid in history for a work of art	Repeat customers also can purchase luxury items at reduced prices	repeat customers also can purchase
The company rejected those past proposals	United Illuminating also amended its rate plan	united illuminating amended
Employees wore identification badges listing not only their names but also their dates of hire	But there are grounds for complaint	grounds for complaint
But even a little appeal has a lot of attraction these days	Other money managers also opened their wallets	money managers opened their wallets
The recent sharp stock market decline exacerbated those concerns	It adds something to the market	it adds
But weak car sales raise questions about future demand from the auto sector	The election was by secret ballot in the General Assembly	the election was by secret ballot
Broader averages also posted modest gains	The election was by secret ballot in the General Assembly	the election was in the general assembly
Ashland had a loss	Slowing economies in some areas limit student choice	slowing economies in some areas limit
Broader averages also posted modest gains	Sierra Tucson operates an addiction treatment center	sierra tucson operates
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	She went first for personal mementos	fail to follow
But weak car sales raise questions about future demand from the auto sector	Some even see a silver lining in the dark clouds	some even see a silver lining
It is hoped that other Japanese would then follow the leader	All three funds posted negative returns for the year to date	all three funds posted negative returns for the year
Ashland had a loss	New Jersey Bell awaits state clearance	new jersey bell awaits
Opponents show that there are already more funds available than commendable reform efforts	Connaught is a biotechnology research and vaccine manufacturing concern	fail to follow
