demonstration	test_sentence	response
Analysts had mixed responses to the results	Lead underwriter to the issue is Toronto Dominion Securities Inc	lead underwriter to the issue is
The mining zone has thus remained one of the most desolate places in Africa	Treasury bonds ended slightly higher in light trading	treasury bonds ended slightly higher
The team then proposed modifications in their work process to management	Fog shrouded the base before touchdown	fail to follow
The company rejected those past proposals	The loss of more customers is the latest in a string of problems	the loss of more customers
He had been associate professor in the department of finance at Seton Hall University	The robberies also have set off a controversy involving the airlines	the robberies also have set off
Miss Brady is deputy director of the Russian Research Foundation in London	The dollar rose against the Swiss and French francs	the dollar rose
Now it is their fellow Turks arriving as refugees from Bulgaria	That announcement left union officials in Van Nuys and Oklahoma City uncertain about their futures	fail to follow
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	But this raises added cost barriers to urban entrepreneurship	fail to follow
You already know the answer	All along they have been noting the tremors and pointing out the underlying realities	all along they have been noting and pointing out
Drug companies lost a major liability case	Fannie Mae makes a secondary market in home loans	fannie mae makes
The company earns about half its revenue overseas and plans further expansion	Some companies are cutting costs and hoping for the best	companies cutting costs hoping for the best
It is hoped that other Japanese would then follow the leader	Employees wore identification badges listing not only their names but also their dates of hire	fail to follow
Never once did she gasp for air or mop her brow	It added that no discussions about such a sale are under way	fail to follow
It was the highest bid in history for a work of art	Timber stocks got a big boost	timber stocks got
Repeat customers also can purchase luxury items at reduced prices	The infusion of activists can bring a clash of cultures	fail to follow
The dispute was the subject of a Wall Street Journal article in August	They note that stocks experienced volatile swings long before futures	they note
The recent sharp stock market decline exacerbated those concerns	Democrats had been negotiating with some Republican congressional leaders on a compromise lately	fail to follow
Now it is their fellow Turks arriving as refugees from Bulgaria	Japanese government bonds ended lower after the dollar rose modestly against the yen	fail to follow
He hit the lanes three years ago on the advice of his doctor	Their problem is one of inefficiency of an industrial economy	their problem is inefficiency of an industrial economy
Their verdict on real estate is almost the same	The report suggested that current review programs are too narrow	the report suggested that current review programs are too
He had been associate professor in the department of finance at Seton Hall University	Each company worries that the other is becoming too powerful and too vertically integrated	each company worries
He hit the lanes three years ago on the advice of his doctor	The lonely woman walks on in the direction of the Plaza de Alonso Martinez	the woman walks on in the direction of plaza de alonso martinez
The mining zone has thus remained one of the most desolate places in Africa	The House bill also distorts economic efficiency in all sorts of perverse ways	the house bill also distorts economic efficiency
These revised figures also may explain some of the recent strength of the dollar	He sits down at the piano and plays	he sits down at the piano
