demonstration	test_sentence	response
Most analysts had expected a sharper decline after the steep rise in August	Small business is bracing for an avalanche of similar proposals next year	small business is bracing for similar proposals next year
He expects Citicorp to take a similar step this year	And most of us waited for a while for the game to start	and most of us waited for the game to start
Now it is their fellow Turks arriving as refugees from Bulgaria	He said that the research team had no financial stake in the drug	he said
The mining zone has thus remained one of the most desolate places in Africa	Employees wore identification badges listing not only their names but also their dates of hire	employees wore identification badges
Miss Brady is deputy director of the Russian Research Foundation in London	Many resorts also are focusing more on the service side of their business	many resorts also are
It arrived just as the regulator handling such operations was retiring	He ticks off several major differences between now and two years ago	fail to follow
He hit the lanes three years ago on the advice of his doctor	The company expects all branches to reopen today	fail to follow
Most earn high ratings from credit agencies	He wound up and let loose a fastball	he wound up
Waxman sells a variety of hardware products for the home repair market	But a few funds have taken other defensive steps	but a few funds have taken
The recent sharp stock market decline exacerbated those concerns	But even a little appeal has a lot of attraction these days	but even a little appeal has a lot of attraction
Housing has been weak all year and especially so in the past five months	Some would make even James Bond green with envy	fail to follow
These revised figures also may explain some of the recent strength of the dollar	Yet he has proved more resilient than any of them	yet he has proved more resilient
But even a little appeal has a lot of attraction these days	Employees wore identification badges listing not only their names but also their dates of hire	fail to follow
Broader averages also posted modest gains	He said that the research team had no financial stake in the drug	he said the research team had no financial stake
Those current holders would also receive minority interests in the new company	Some even see a silver lining in the dark clouds	some even see a silver lining
Now it is their fellow Turks arriving as refugees from Bulgaria	Some in Big Oil are easing the grip on their wallets	some are easing the grip
Both the Peasants and Rural Solidarity are forming new political parties for farmers	Market conditions point to even lower prices next year	market conditions point to even lower prices
Only now is it undergoing a badly needed facelift	Estimated volume was a heavy seven million ounces	estimated volume was a heavy seven million
Repeat customers also can purchase luxury items at reduced prices	Japanese put up with it because the government provided job stability and growing paychecks	fail to follow
East Bloc pollution data typically have been state secrets	The agreement is subject to completion of a definitive amendment and appropriate approvals	the agreement is subject to completion
You already know the answer	Sierra Tucson operates an addiction treatment center	sierra tucson operates
The dispute was the subject of a Wall Street Journal article in August	Wang got into financial trouble because of bloated overhead and overly optimistic sales forecasts	wang got into financial trouble
Analysts had mixed responses to the results	The Fed has assumed a similar responsibility in the market for government securities	the fed has assumed
The report of the bankruptcy filing stunned Hollywood executives and investors	First Interstate made the move under pressure from regulators	first interstate made the move
