demonstration	test_sentence	response
The company reported good gains in all of its divisions	No such statement appears on the tapes	no such statement appears
They looked at the miniature and saw a giant folly	Laurie McGinley contributed to this article	laurie mcginley contributed
Repeat customers also can purchase luxury items at reduced prices	The majority of the bikes never even make it into the high country	fail to follow
You already know the answer	Whether she can meet that ambitious goal is still far from certain	still far from certain
Connaught is a biotechnology research and vaccine manufacturing concern	Traders can vary their strategies and execute their orders in any one of them	traders can vary their strategies
Giant has interests in cement making and newsprint	The market is still very touchy about rumors and news on pending takeovers	the market is
You built your career on prejudice and hate	People start their own businesses for many reasons	fail to follow
Their verdict on real estate is almost the same	At least it has a little dash	at least it has a little
Miss Brady is deputy director of the Russian Research Foundation in London	Accepted theories state that investors require higher returns on riskier investments	accepted theories state
It arrived just as the regulator handling such operations was retiring	This has led them in a fruitless and destructive policy circle	this has led them in a fruitless and destructive policy
It also licenses optically based data storage and retrieval devices	In the end politics got in the way	fail to follow
You built your career on prejudice and hate	Simpson is an auto parts maker	fail to follow
Its previous proposal had conditioned rate limits on Seabrook operations and other contingencies	Some industry groups consistently weather the storm better than others	some industry groups consistently weather the storm
Civil suits against planners by clients seeking recovery of funds are increasingly common	Some institutional traders loved the wild ride	some institutional traders loved
The mining zone has thus remained one of the most desolate places in Africa	It was an audacious claim	it was audacious
The two are also signing a trade agreement	The project has been in and out of the pipeline for more than a decade	the project has been in and out of the pipeline
You already know the answer	The report suggested that current review programs are too narrow	the report suggested
Most analysts had expected a sharper decline after the steep rise in August	The post had been vacant for more than a year	fail to follow
Simpson is an auto parts maker	Continental Air replaced its top executive for the sixth time in as many years	continental air replaced its top executive
Opponents show that there are already more funds available than commendable reform efforts	Most of the loans in question are to Third World countries in South America	most of the loans in question are to
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	The rise matches that of the Dow Jones industrials this year	fail to follow
Never once did she gasp for air or mop her brow	The talks came as Lebanese negotiations on political changes appeared deadlocked	the talks came as lebanese negotiations on political changes appeared
But even a little appeal has a lot of attraction these days	He said that the research team had no financial stake in the drug	he said the research team had no stake in the drug
Civil suits against planners by clients seeking recovery of funds are increasingly common	Revenue doubled from two years ago	revenue doubled
