demonstration	test_sentence	response
He hit the lanes three years ago on the advice of his doctor	One of the two British companies still making hard toilet paper stopped production of it	fail to follow
East Bloc pollution data typically have been state secrets	Glenn Hall contributed to this article	glenn hall contributed
But weak car sales raise questions about future demand from the auto sector	Timber stocks got a big boost	timber stocks got a big
The key here is the ambition of state Attorney General John Van de Kamp	This leads to a very special sense of urgency	this leads to
Miss Brady is deputy director of the Russian Research Foundation in London	He expects the price for that product to rise even more next year	he expects
The two are also signing a trade agreement	They will be the next hot magazines	they will be the next hot
The company reported good gains in all of its divisions	The closely watched funds rate is what banks charge each other on overnight loans	the closely watched funds rate is
You already know the answer	People have been very respectful of each other	people have been respectful
The company earns about half its revenue overseas and plans further expansion	Commodity futures prices generally reflected the stability of the stock market following its plunge Friday	commodity futures prices reflected the stability of the stock market
It was the highest bid in history for a work of art	Both issues are among the most popular with individual investors	both issues are
The two are also signing a trade agreement	But they are stalwart socialists	but they are stalwart
Size and weight considerations also have limited screen displays	Sometimes repairs are out of the question	sometimes repairs are out of the
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	No one has alleged that the donations were by themselves illegal	fail to follow
The closely watched funds rate is what banks charge each other on overnight loans	News of the bid drew sharp criticism from other computer companies and industry observers	the bid drew sharp criticism from other computer companies and industry observers
It also licenses optically based data storage and retrieval devices	Japanese put up with it because the government provided job stability and growing paychecks	japanese put up with it
But weak car sales raise questions about future demand from the auto sector	The recent sharp stock market decline exacerbated those concerns	the recent sharp stock market decline exacerbated
Never once did she gasp for air or mop her brow	We now know that the words were not always his own	we now know that the words were not always his
The report of the bankruptcy filing stunned Hollywood executives and investors	And most of us waited for a while for the game to start	and most of us waited for a while
The company earns about half its revenue overseas and plans further expansion	The result is mistrust and criticism from all around	the result is criticism from all around
The engine plant may encompass plans for a joint components venture with Jaguar	His humility gives him a much better chance of success	his humility gives him a much better chance
The dispute was the subject of a Wall Street Journal article in August	That injunction resulted from litigation between Temple and Sea Containers last May	that injunction resulted
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	Buyers stepped in to the futures pit	buyers stepped into the futures pit
The dispute was the subject of a Wall Street Journal article in August	But there was one bright spot yesterday	there was one bright spot yesterday
The two are also signing a trade agreement	We were coming down straight into their canal	fail to follow
