demonstration	test_sentence	response
The company reported good gains in all of its divisions	Each company worries that the other is becoming too powerful and too vertically integrated	each company worries
These big stocks greatly influence the Nasdaq Composite Index	Wang had previously forecast a loss	wang had previously forecast
Recruiter Donald Clark does note an increase in searches for minority candidates	It was down a little	it was down
It arrived just as the regulator handling such operations was retiring	Italian magistrates labeled his death a suicide	italian magistrates labeled death a suicide
Their verdict on real estate is almost the same	The project has already acquired a certain New York cachet	fail to follow
Civil suits against planners by clients seeking recovery of funds are increasingly common	The deal would require approval by a majority of Jaguar shareholders	fail to follow
The engine plant may encompass plans for a joint components venture with Jaguar	This starts in the construction phase through the use of minority contractors and local workers	this starts in the construction phase
Connaught is a biotechnology research and vaccine manufacturing concern	These are curious times in South African politics	these are
Both the Peasants and Rural Solidarity are forming new political parties for farmers	But lawmakers of both parties agree that the streamlining was temporary	but lawmakers of both parties agree
He expects Citicorp to take a similar step this year	The House Energy Committee will debate the issue later this month	the house energy committee will debate later this month
Analysts expect others to show a similar pattern	Futures prices showed modest changes in light trading volume	futures prices showed modest changes
It arrived just as the regulator handling such operations was retiring	This leads to a very special sense of urgency	fail to follow
These big stocks greatly influence the Nasdaq Composite Index	Nausea seems a commonplace symptom	nausea seems a commonplace
Waxman sells a variety of hardware products for the home repair market	That caused a brief period of panic selling of stocks on the Big Board	that caused panic selling
The engine plant may encompass plans for a joint components venture with Jaguar	Panda Motors is one such investment	fail to follow
Broader averages also posted modest gains	The Maybelline beauty product line had higher sales following a sluggish first half	the maybelline beauty product line had higher sales
You built your career on prejudice and hate	All three funds posted negative returns for the year to date	fail to follow
He hit the lanes three years ago on the advice of his doctor	Prices closed mixed as contracts reacted to largely offsetting bullish and bearish news	contracts reacted to largely offsetting bullish and bearish news
He hit the lanes three years ago on the advice of his doctor	He is our most dangerous enemy	he is our most dangerous
He had been associate professor in the department of finance at Seton Hall University	No amount of hype will bring viewers back if the shows are weak	no amount of hype will bring viewers back
Opponents show that there are already more funds available than commendable reform efforts	Other money managers also opened their wallets	other money managers also opened
You built your career on prejudice and hate	But there was one bright spot yesterday	one bright spot yesterday
You already know the answer	Democrats had been negotiating with some Republican congressional leaders on a compromise lately	fail to follow
Size and weight considerations also have limited screen displays	That structural lack is crucial because investors are the only source of market liquidity	that structural lack is crucial because investors are the only source
