demonstration	test_sentence	response
These big stocks greatly influence the Nasdaq Composite Index	The Pentagon foiled the plan	the pentagon foiled
Wang had previously forecast a loss	Prices closed mixed as contracts reacted to largely offsetting bullish and bearish news	prices closed mixed as contracts reacted to largely offsetting news
Civil suits against planners by clients seeking recovery of funds are increasingly common	Deutsche Bank has actively sought a French acquisition for at least two years	deutsche bank has actively sought for at least two years
It also licenses optically based data storage and retrieval devices	The problem here is not in the concept but in its lack of discrimination	the problem here is not in the concept
Broader averages also posted modest gains	Employees wore identification badges listing not only their names but also their dates of hire	employees wore identification badges listing not only their names
The company reported good gains in all of its divisions	The election was by secret ballot in the General Assembly	the election was
The dispute was the subject of a Wall Street Journal article in August	That structural lack is crucial because investors are the only source of market liquidity	that structural lack is crucial
East Bloc pollution data typically have been state secrets	The most pressing problem was the suspension of options trading	fail to follow
Opponents show that there are already more funds available than commendable reform efforts	The trend is making advocates of the tax cut less optimistic about success	the trend is making advocates of the tax cut less optimistic
Its previous proposal had conditioned rate limits on Seabrook operations and other contingencies	The stock market is certainly not too big for the Fed to handle	the stock market is certainly not too big
It also licenses optically based data storage and retrieval devices	Merchant banks were stronger across the board	merchant banks were stronger
Some industry groups consistently weather the storm better than others	That structural lack is crucial because investors are the only source of market liquidity	that lack is crucial because investors are the only source of market liquidity
The mining zone has thus remained one of the most desolate places in Africa	Prices of Treasury bonds tumbled in moderate to active trading	prices of treasury bonds tumbled
Repeat customers also can purchase luxury items at reduced prices	This leads to a very special sense of urgency	this leads to a very special urgency
They looked at the miniature and saw a giant folly	But the two countries remain separated by a cultural barrier wider than the ocean	but the two countries remain separated
Housing has been weak all year and especially so in the past five months	His humility gives him a much better chance of success	his humility gives him a better chance of success
These big stocks greatly influence the Nasdaq Composite Index	No sophisticated professional expects economists to be right all the time	no sophisticated professional expects
Those current holders would also receive minority interests in the new company	They note that stocks experienced volatile swings long before futures	they note that stocks experienced volatile swings
Broader averages also posted modest gains	Many called it simply a contrast in styles	many called it simply a contrast
He expects Citicorp to take a similar step this year	We put some orders together	fail to follow
The two are also signing a trade agreement	Bond prices posted strong gains as investors went on a bargain hunt	bond prices posted strong gains
East Bloc pollution data typically have been state secrets	He expects the price for that product to rise even more next year	he expects the price for that product to rise even more
It arrived just as the regulator handling such operations was retiring	Poland makes no machinery for a plant on that scale	poland makes no machinery for a plant that scale
Giant has interests in cement making and newsprint	And he questions the White House dedication	and he questions
