demonstration	test_sentence	response
The closely watched funds rate is what banks charge each other on overnight loans	Congressmen raised the issue yesterday at a hearing	fail to follow
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	The New York company called the lawsuit without merit	the new york company called without merit
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	The joke here is that the Giants lost by de fault	the joke here is that the giants lost de fault
It was the highest bid in history for a work of art	The engine plant may encompass plans for a joint components venture with Jaguar	the engine plant may encompass plans
Size and weight considerations also have limited screen displays	Two workers died and six remain in the hospital	two workers died and six remain
Developers are also eyeing the real estate portfolios of major corporations	His credibility is also on the line in the investment community	his credibility is also on the line
Analysts had mixed responses to the results	Canadian investment rules require that big foreign takeovers meet that standard	canadian investment rules require
The report of the bankruptcy filing stunned Hollywood executives and investors	That structural lack is crucial because investors are the only source of market liquidity	that structural lack is crucial
Waxman sells a variety of hardware products for the home repair market	But the two countries remain separated by a cultural barrier wider than the ocean	but the two countries remain separated
Most earn high ratings from credit agencies	Delayed financings also would affect the operations of many companies	delayed financings affect operations
Their verdict on real estate is almost the same	The agreement is subject to completion of a definitive amendment and appropriate approvals	the agreement is subject to completion
Now it is their fellow Turks arriving as refugees from Bulgaria	The executive branch bears the first responsibility for timidity	the executive branch bears
The recent sharp stock market decline exacerbated those concerns	The youthful audience for Saturday programming is no longer dependent on the networks	fail to follow
The company earns about half its revenue overseas and plans further expansion	Timber stocks got a big boost	timber got a big boost
Giant has interests in cement making and newsprint	The problem is not that the Fed is too unresponsive to the public interest	the problem is not that the fed is
These revised figures also may explain some of the recent strength of the dollar	Merck is one of the most important stocks in the Major Market Index	merck is one of the most important stocks
Miss Brady is deputy director of the Russian Research Foundation in London	Democrats had been negotiating with some Republican congressional leaders on a compromise lately	democrats had been negotiating
It was the highest bid in history for a work of art	Japanese put up with it because the government provided job stability and growing paychecks	japanese put up with it
The report of the bankruptcy filing stunned Hollywood executives and investors	But then they wake up to a nightmare	but then they wake up
Other network applications have very different goals	The company reported good gains in all of its divisions	the company reported
You built your career on prejudice and hate	Still the Salinger decision created a strong presumption against fair use of unpublished materials	salinger decision created a strong presumption against fair use of unpublished materials
Recruiter Donald Clark does note an increase in searches for minority candidates	Japanese government bonds ended lower after the dollar rose modestly against the yen	japanese government bonds ended lower
Never once did she gasp for air or mop her brow	She has lots of opinions	fail to follow
The mining zone has thus remained one of the most desolate places in Africa	Unilever already has experienced some disappointment	unilever already has experienced
