demonstration	test_sentence	response
They looked at the miniature and saw a giant folly	Civil suits against planners by clients seeking recovery of funds are increasingly common	civil suits against planners by clients seeking recovery of funds are increasingly
Broader averages also posted modest gains	The fund made a similar move earlier this year	the fund made a move earlier this year
The recent sharp stock market decline exacerbated those concerns	That brought a chain reaction in the industry	that brought a chain reaction
The closely watched funds rate is what banks charge each other on overnight loans	Analysts had mixed responses to the results	fail to follow
You already know the answer	But it may have a good listener in Washington	fail to follow
They looked at the miniature and saw a giant folly	The merger requires the approval of Norwegian authorities	fail to follow
It also licenses optically based data storage and retrieval devices	Ski promotions have traditionally avoided the touchy issue of safety	ski promotions have traditionally avoided
Only now is it undergoing a badly needed facelift	These people have different agendas	these people have agendas
The mining zone has thus remained one of the most desolate places in Africa	Craig Torres contributed to this article	craig torres contributed
Its previous proposal had conditioned rate limits on Seabrook operations and other contingencies	Kidder officials stand by their aggressive use of program trading	kidder officials stand by their aggressive use
He hit the lanes three years ago on the advice of his doctor	Estimated volume was five million ounces	volume was five million ounces
Repeat customers also can purchase luxury items at reduced prices	He had been vice president in that office	he had been in that office
Their verdict on real estate is almost the same	The figures are at seasonally adjusted annual rates in trillions of dollars	the figures are at seasonally adjusted annual rates in trillions
Employees wore identification badges listing not only their names but also their dates of hire	Conversation was subdued as most patrons watched the latest market statistics on television	conversation was subdued
The mining zone has thus remained one of the most desolate places in Africa	Other money managers also opened their wallets	other money managers also opened
These revised figures also may explain some of the recent strength of the dollar	Yet these figures show only the most visible part of the problem	yet these figures show only
Both the Peasants and Rural Solidarity are forming new political parties for farmers	It is hoped that other Japanese would then follow the leader	it is hoped that others would then follow the leader
Connaught is a biotechnology research and vaccine manufacturing concern	At least it has a little dash	at least it has
It also licenses optically based data storage and retrieval devices	Chandler might have been predicting the course of his own career	chandler might have been predicting
The company reported good gains in all of its divisions	He remains chief executive officer	he remains
Analysts had mixed responses to the results	Traders attributed the action in them largely to defensive positioning in a volatile market	traders attributed the action in them
He expects Citicorp to take a similar step this year	Bosses have big ears these days	big ears these days
These revised figures also may explain some of the recent strength of the dollar	They could still panic and bail out of the market	they could still panic
He had been associate professor in the department of finance at Seton Hall University	Prices closed mixed as contracts reacted to largely offsetting bullish and bearish news	prices closed mixed
