demonstration	demon_label	test_sentence	response	attachment	structure
The forest of the animals pleased us	The forest of pleased us	The supplier of the drugs that had a nasty effect hurt everyone	the supplier of hurt everyone	adjunct	structure_1
The architect designed the building	The architect designed	Dan entered the room with a key	dan entered	pp	structure_2
The baker baked the cake	The baker baked	The coach led the team with three members	the coach led	pp	structure_1
The chef cooked the meal	The chef cooked	The basketball player won the game with his team	the basketball player won	pp	structure_2
The song of the player is really popular	The song of is really popular	The miner of the gold that had the impurities was worthless	the miner of that had the impurities was worthless	adjunct	structure_1
The student read the book	The student read	Mom ate the chocolate with chopped nuts	mom ate the chocolate	pp	structure_1
The house of the painter looked odd	The house of looked odd	The flowers of the valley that had the old castle excited the tourists	the flowers of that had excited the tourists	adjunct	structure_1
The driver steered the car	The driver steered	The police investigated the house with a garden	the police investigated the house	pp	structure_1
The photographer adjusted the lens	The photographer adjusted	Jasmine sang the song with romantic lyrics	jasmine sang the song	pp	structure_1
The mechanic fixed the engine	The mechanic fixed	Michelle watched the movie with English subtitles	michelle watched	pp	structure_1
The tailor altered the coat	The tailor altered	The guy caught the rat with a trap	the guy caught	pp	structure_2
The musician tuned the guitar	The musician tuned	The magician amazed the participant with a fancy scene	the magician amazed	pp	structure_2
The sculptor chiseled the statue	The sculptor chiseled	Charles runs a photo studio with two friends	charles runs a photo studio	pp	structure_2
The attorney of the company bothered me	The attorney of bothered me	The editor of the thesis that had the big nose made a lot of sense	the editor of that had the big nose made a lot of sense	adjunct	structure_2
The detective solved the mystery	The detective solved	the cook ate the meal with some cauliflowers	the cook ate	pp	structure_1
The singer composed a song	The singer composed	Bill cut the paper with a very sharp knife	bill cut the paper	pp	structure_2
The alley of the town fascinated art lovers	The alley of the town fascinated art lovers	The singer of the song that had long eyelashes was very smart	fail to follow	adjunct	structure_2
The festival of the village entertained the guests	The festival of entertained the guests	The gang of the criminal that had a long scar disappeared last Monday	the gang of that disappeared last monday	adjunct	structure_1
The dancer of the troupe dazzled the audience	The dancer of dazzled the audience	The restaurant of the chef that had the blue tiles pleased us	fail to follow	adjunct	structure_2
The library of the school attracted many scholarse	The library of attracted many scholarse	The writer of the letter that had blonde hair arrived this morning	the writer of arrived this morning	adjunct	structure_2
The artist of the mural completed his work	The artist of completed his work	The inventor of the machine that had the goatee was amazing	the inventor of the machine was amazing	adjunct	structure_2
The mansion of the celebrity excited the fans	The mansion of excited the fans	The church of the bishop that had the funny eyebrows looked odd	the church of looked odd	adjunct	structure_1
The park of the city delighted the children	The park of delighted the children	The driver of the car that had the moustache was pretty cool	the driver of had the moustache was pretty cool	adjunct	structure_2
The king of the mountain impressed Arthur	The king of impressed Arthur	The painter of the house that had the small windows looked odd	fail to follow	adjunct	structure_1
