demonstration	demon_label	test_sentence	response	attachment	structure
The pilot flew the airplane	The pilot flew	The doctor noticed the boy using big headphones	the doctor noticed the boy	pp	structure_1
The dog of the officer came back this evening	The dog of came back this evening	The restaurant of the chef that had the blue tiles pleased us	the restaurant of that had the blue tiles pleased us	adjunct	structure_2
The director of the orchestra played well	The director of played well	The gang of the criminal that had a long scar disappeared last Monday	the gang of disappeared last monday	adjunct	structure_1
The photographer of the exhibition sold his favorite piece	The photographer of sold his favorite piece	The car of the driver that had the moustache was pretty cool	the car of the driver was pretty cool	adjunct	structure_1
The lake of the area enchanted the swimmers	The lake of enchanted the swimmers	The painter of the house that had the small windows looked odd	the painter of the house looked odd	adjunct	structure_1
The mansion of the celebrity excited the fans	The mansion of excited the fans	The singer of the song that had long eyelashes was very smart	the singer of the song was very smart	adjunct	structure_2
The jeweler polished the diamond	The jeweler polished	Queen Elizabeth II ate the cake with a silver fork	queen elizabeth ii ate	pp	structure_2
The park of the city delighted the children	The park of delighted the children	The drugs of the supplier that had a nasty effect hurt everyone	the drugs of nasty effect hurt everyone	adjunct	structure_2
The journalist reported the news	The journalist reported	The guy caught the rat with a scar	the guy caught the rat	pp	structure_1
The musician tuned the guitar	The musician tuned	Van Gogh sold the paintings with a broken heart	van gogh sold	pp	structure_2
The song of the player is really popular	The song of is really popular	The church of the bishop that had the funny eyebrows looked odd	the church of that had the funny eyebrows looked odd	adjunct	structure_1
The chef cooked the meal	The chef cooked	The comedian entertained the crowd with witty jokes	the comedian entertained	pp	structure_2
The exhibit of the museum intrigued the historians	The exhibit of intrigued the historians	The editor of the thesis that had the big nose made a lot of sense	the editor of that had made a lot of sense	adjunct	structure_2
The fisherman caught the trout	The fisherman caught	the cook made the meal with a Chinese cleaver	the cook made the meal	pp	structure_2
The lawyer argued the case	The lawyer argued	The police investigated the house with a garden	the police investigated	pp	structure_1
The gardener watered the plants	The gardener watered	Bill cut the paper with a very sharp knife	bill cut	pp	structure_2
The programmer wrote the code	The programmer wrote	The professor challenged the students with his projects	the professor challenged the students	pp	structure_2
The castle of the kingdom awed the tourists	The castle of awed the tourists	The miner of the gold that had the impurities was worthless	fail to follow	adjunct	structure_1
The sailor of the ship arrived this afternoon	The sailor of arrived this afternoon	The valley of the flowers that had the old castle excited the tourists	the valley of that had excited the tourists	adjunct	structure_2
The dancer of the troupe dazzled the audience	The dancer of dazzled the audience	The writer of the letter that had blonde hair arrived this morning	the writer of blonde hair arrived this morning	adjunct	structure_2
The chef seasoned the soup	The chef seasoned	The coach led the team with three members	the coach led	pp	structure_1
The attorney of the company bothered me	The attorney of bothered me	The machine of the inventor that had the goatee was amazing	the machine of that had the goatee was amazing	adjunct	structure_1
The baker baked the cake	The baker baked	Mom ate the chocolate with chopped nuts	mom ate the chocolate	pp	structure_1
The student solved the equation	The student solved	The magician thanked the participant with a big nose	the magician thanked the participant	pp	structure_1
