demonstration	demon_label	test_sentence	response	attachment	structure
The orchard of the farm tempted the foodies	The orchard of tempted the foodies	The restaurant of the chef that had the blue tiles pleased us	fail to follow	adjunct	structure_2
The plains of the tribe looked strange	The plains of looked strange	The driver of the car that had the moustache was pretty cool	the driver of was pretty cool	adjunct	structure_2
The pilot flew the airplane	The pilot flew	The doctor saved the boy using a pacemaker	the doctor saved the boy	pp	structure_2
The actor memorized the script	The actor memorized	Jasmine sang the song with the lovely students	jasmine sang the song	pp	structure_2
The librarian sorted the books	The librarian sorted	Charles runs a photo studio with two friends	charles runs a photo studio	pp	structure_2
The mechanic fixed the engine	The mechanic fixed	The guy caught the rat with a scar	the guy caught	pp	structure_1
The king of the mountain impressed Arthur	The king of impressed Arthur	The valley of the flowers that had the old castle excited the tourists	the valley of excited the tourists	adjunct	structure_2
The plaza of the metropolis energized the crowd	The plaza of energized the crowd	The house of the painter that had the small windows looked odd	the house of the painter looked odd	adjunct	structure_2
The beach of the island mesmerized the couples	The beach of mesmerized the couples	The gang of the criminal that had a long scar disappeared last Monday	the gang of disappeared last monday	adjunct	structure_1
The observatory of the institute amazed the astronomers	The observatory of amazed the astronomers	The letter of the writer that had blonde hair arrived this morning	the letter of that arrived this morning	adjunct	structure_1
The festival of the village entertained the guests	The festival of entertained the guests	The song of the singer that had long eyelashes was very smart	the song of the singer was very smart	adjunct	structure_1
The forest of the animals pleased us	The forest of pleased us	The gold of the miner that had the impurities was worthless	fail to follow	adjunct	structure_2
The driver steered the car	The driver steered	The professor challenged the students with his projects	the professor challenged the students	pp	structure_2
The park of the city delighted the children	The park of delighted the children	The supplier of the drugs that had a nasty effect hurt everyone	the supplier of the drugs hurt everyone	adjunct	structure_1
The library of the school attracted many scholarse	The library of attracted many scholarse	The machine of the inventor that had the goatee was amazing	the machine of that had the goatee was amazing	adjunct	structure_1
The photographer adjusted the lens	The photographer adjusted	the cook made the meal with a Chinese cleaver	the cook made the meal	pp	structure_2
The musician tuned the guitar	The musician tuned	The police investigated the house with a garden	the police investigated	pp	structure_1
The lawyer argued the case	The lawyer argued	The basketball player won the game with lots of audience	the basketball player won	pp	structure_1
The market of the city attracted the collectors	The market of attracted the collectors	The bishop of the church that had the funny eyebrows looked odd	the bishop of looked odd	adjunct	structure_2
The sculptor chiseled the statue	The sculptor chiseled	The comedian saw the crowd with fresh flowers	the comedian saw the crowd	pp	structure_1
The artist of the mural completed his work	The artist of completed his work	The thesis of the editor that had the big nose made a lot of sense	the thesis of the editor made a lot of sense	adjunct	structure_1
The detective solved the mystery	The detective solved	Bill cut the paper with a very bright colour	bill cut the paper	pp	structure_1
The hiker climbed the mountain	The hiker climbed	Van Gogh drew the paintings with starry night	van gogh drew	pp	structure_1
The tailor altered the coat	The tailor altered	Bruce leads the rock band with his voice	bruce leads	pp	structure_2
