demonstration	demon_label	test_sentence	response	attachment	structure
The musician tuned the guitar	The musician tuned	The guy caught the rat with a scar	the guy caught with a scar	pp	structure_1
The programmer wrote the code	The programmer wrote	Bruce likes the rock band with different instruments	bruce likes the rock band	pp	structure_1
The bird sang a melody	The bird sang	Queen Elizabeth II ate the cake with a red rose	queen elizabeth ii ate the cake	pp	structure_1
The teacher explained the concept	The teacher explained	Dan entered the room with a window	dan entered the room	pp	structure_1
The castle of the kingdom awed the tourists	The castle of awed the tourists	The church of the bishop that had the funny eyebrows looked odd	the church of looked odd	adjunct	structure_1
The detective solved the mystery	The detective solved	Bill cut the paper with a very sharp knife	bill cut	pp	structure_2
The student solved the equation	The student solved	The police investigated the house with a garden	the police investigated	pp	structure_1
The orchard of the farm tempted the foodies	The orchard of tempted the foodies	The writer of the letter that had blonde hair arrived this morning	the writer of arrived this morning	adjunct	structure_2
The bakery of the district tempted the locals	The bakery of tempted the locals	The miner of the gold that had the impurities was worthless	the miner of was worthless	adjunct	structure_1
The mansion of the celebrity excited the fans	The mansion of excited the fans	The restaurant of the chef that had the blue tiles pleased us	the restaurant of pleased us	adjunct	structure_2
The attorney of the company bothered me	The attorney of bothered me	The house of the painter that had the small windows looked odd	the house of that had the small windows looked odd	adjunct	structure_2
The market of the city attracted the collectors	The market of attracted the collectors	The driver of the car that had the moustache was pretty cool	the driver of that had the moustache was pretty cool	adjunct	structure_2
The artist of the mural completed his work	The artist of completed his work	The editor of the thesis that had the big nose made a lot of sense	the editor of the thesis made a lot of sense	adjunct	structure_2
The mechanic fixed the engine	The mechanic fixed	Michelle watched the movie with her boyfriend	michelle watched	pp	structure_2
The tailor altered the coat	The tailor altered	The basketball player won the game with lots of audience	the basketball player won	pp	structure_1
The plaza of the metropolis energized the crowd	The plaza of energized the crowd	The song of the singer that had long eyelashes was very smart	the song of the singer was very smart	adjunct	structure_1
The collection of the store fascinated the students	The collection of fascinated the students	The supplier of the drugs that had a nasty effect hurt everyone	the supplier of hurt everyone	adjunct	structure_1
The carpenter built the house	The carpenter built	The comedian entertained the crowd with witty jokes	the comedian entertained	pp	structure_2
The fisherman caught the trout	The fisherman caught	The doctor saved the boy using a pacemaker	the doctor saved	pp	structure_2
The photographer adjusted the lens	The photographer adjusted	The professor challenged the students with his projects	the professor challenged	pp	structure_2
The plains of the tribe looked strange	The plains of looked strange	The gang of the criminal that had a long scar disappeared last Monday	the gang of that had a long scar disappeared last monday	adjunct	structure_1
The dancer of the troupe dazzled the audience	The dancer of dazzled the audience	The inventor of the machine that had the goatee was amazing	fail to follow	adjunct	structure_2
The chef seasoned the soup	The chef seasoned	The magician amazed the participant with a fancy scene	the magician amazed	pp	structure_2
The observatory of the institute amazed the astronomers	The observatory of amazed the astronomers	The flowers of the valley that had the old castle excited the tourists	the flowers of excited the tourists	adjunct	structure_1
