demonstration	demon_label	test_sentence	response	attachment	structure
The manager of the factory was efficient	The manager of was efficient	The machine of the inventor that had the goatee was amazing	the machine of that had the goatee was amazing	adjunct	structure_1
The dancer of the troupe dazzled the audience	The dancer of dazzled the audience	The restaurant of the chef that had the blue tiles pleased us	fail to follow	adjunct	structure_2
The photographer adjusted the lens	The photographer adjusted	The magician thanked the participant with a big nose	the magician thanked the participant	pp	structure_1
The alley of the town fascinated art lovers	The alley of the town fascinated art lovers	The gang of the criminal that had a long scar disappeared last Monday	fail to follow	adjunct	structure_1
The castle of the kingdom awed the tourists	The castle of awed the tourists	The church of the bishop that had the funny eyebrows looked odd	the church of looked odd	adjunct	structure_1
The journalist reported the news	The journalist reported	Bruce leads the rock band with his voice	bruce leads the rock band	pp	structure_2
The bakery of the district tempted the locals	The bakery of tempted the locals	The driver of the car that had the moustache was pretty cool	the driver of had the moustache was pretty cool	adjunct	structure_2
The carpenter built the house	The carpenter built	The doctor noticed the boy using big headphones	the doctor noticed	pp	structure_1
The artist of the mural completed his work	The artist of completed his work	The thesis of the editor that had the big nose made a lot of sense	the thesis of the editor made a lot of sense	adjunct	structure_1
The king of the mountain impressed Arthur	The king of impressed Arthur	The valley of the flowers that had the old castle excited the tourists	the valley of excited the tourists	adjunct	structure_2
The market of the city attracted the collectors	The market of attracted the collectors	The miner of the gold that had the impurities was worthless	the miner of was worthless	adjunct	structure_1
The chef seasoned the soup	The chef seasoned	Bill cut the paper with a very sharp knife	bill cut	pp	structure_2
The chef cooked the meal	The chef cooked	Mom ate the chocolate with chopped nuts	mom ate the chocolate	pp	structure_1
The musician tuned the guitar	The musician tuned	Charles runs a photo studio with two friends	charles runs a photo studio	pp	structure_2
The attorney of the company bothered me	The attorney of bothered me	The drugs of the supplier that had a nasty effect hurt everyone	the drugs of hurt everyone	adjunct	structure_2
The baker kneaded the dough	The baker kneaded	Queen Elizabeth II ate the cake with a silver fork	queen elizabeth ii ate	pp	structure_2
The teacher explained the concept	The teacher explained	Van Gogh sold the paintings with a broken heart	van gogh sold the paintings	pp	structure_2
The bird sang a melody	The bird sang	The professor recruited the students with black eyes	the professor recruited the students	pp	structure_1
The student read the book	The student read	The comedian saw the crowd with fresh flowers	the comedian saw the crowd	pp	structure_1
The librarian sorted the books	The librarian sorted	The coach motivated the team with inspiring words	the coach motivated	pp	structure_2
The singer composed a song	The singer composed	the cook ate the meal with some cauliflowers	the cook ate the meal	pp	structure_1
The sailor of the ship arrived this afternoon	The sailor of arrived this afternoon	The house of the painter that had the small windows looked odd	the house of the painter that had looked odd	adjunct	structure_2
The collection of the store fascinated the students	The collection of fascinated the students	The singer of the song that had long eyelashes was very smart	the singer of the song was very smart	adjunct	structure_2
The beach of the island mesmerized the couples	The beach of mesmerized the couples	The letter of the writer that had blonde hair arrived this morning	fail to follow	adjunct	structure_1
