demonstration	demon_label	test_sentence	response	attachment	structure
The baker kneaded the dough	The baker kneaded	The professor challenged the students with his projects	the professor challenged	pp	structure_2
The photographer adjusted the lens	The photographer adjusted	The doctor noticed the boy using big headphones	the doctor noticed the boy	pp	structure_1
The collection of the store fascinated the students	The collection of fascinated the students	The writer of the letter that had blonde hair arrived this morning	the writer of arrived this morning	adjunct	structure_2
The sailor of the ship arrived this afternoon	The sailor of arrived this afternoon	The chef of the restaurant that had the blue tiles pleased us	the chef of that had the blue tiles pleased us	adjunct	structure_1
The orchard of the farm tempted the foodies	The orchard of tempted the foodies	The criminal of the gang that had a long scar disappeared last Monday	the criminal of that had a long scar disappeared last monday	adjunct	structure_2
The manager of the factory was efficient	The manager of was efficient	The church of the bishop that had the funny eyebrows looked odd	the church of that had the funny eyebrows looked odd	adjunct	structure_1
The singer composed a song	The singer composed	Michelle watched the movie with English subtitles	michelle watched the movie	pp	structure_1
The dancer performed the routine	The dancer performed	Mom melted the chocolate with an iron pot	mom melted the chocolate	pp	structure_2
The artist of the mural completed his work	The artist of completed his work	The flowers of the valley that had the old castle excited the tourists	the flowers of the valley excited the tourists	adjunct	structure_1
The tailor altered the coat	The tailor altered	The police investigated the house with a garden	the police investigated	pp	structure_1
The journalist reported the news	The journalist reported	Bruce leads the rock band with his voice	bruce leads the rock band	pp	structure_2
The carpenter built the house	The carpenter built	the cook made the meal with a Chinese cleaver	the cook made	pp	structure_2
The mechanic fixed the engine	The mechanic fixed	Dan entered the room with a window	dan entered the room	pp	structure_1
The attorney of the company bothered me	The attorney of bothered me	The gold of the miner that had the impurities was worthless	the gold of that had the impurities was worthless	adjunct	structure_2
The fisherman caught the trout	The fisherman caught	The magician amazed the participant with a fancy scene	the magician amazed	pp	structure_2
The library of the school attracted many scholarse	The library of attracted many scholarse	The drugs of the supplier that had a nasty effect hurt everyone	the drugs of hurt everyone	adjunct	structure_2
The architect designed the building	The architect designed	Bill cut the paper with a very sharp knife	bill cut the paper	pp	structure_2
The pilot flew the airplane	The pilot flew	Jasmine sang the song with romantic lyrics	jasmine sang the song	pp	structure_1
The park of the city delighted the children	The park of delighted the children	The driver of the car that had the moustache was pretty cool	the driver of was pretty cool	adjunct	structure_2
The dog of the officer came back this evening	The dog of came back this evening	The singer of the song that had long eyelashes was very smart	the singer of that had long eyelashes was very smart	adjunct	structure_2
The gamer played the game	The gamer played	Van Gogh drew the paintings with starry night	van gogh drew the paintings	pp	structure_1
The observatory of the institute amazed the astronomers	The observatory of amazed the astronomers	The machine of the inventor that had the goatee was amazing	the machine of that had the goatee was amazing	adjunct	structure_1
The plains of the tribe looked strange	The plains of looked strange	The thesis of the editor that had the big nose made a lot of sense	the thesis of that had made a lot of sense	adjunct	structure_1
The dancer of the troupe dazzled the audience	The dancer of dazzled the audience	The painter of the house that had the small windows looked odd	fail to follow	adjunct	structure_1
