demonstration	demon_label	test_sentence	response	attachment	structure
The gamer played the game	The gamer played	The doctor saved the boy using a pacemaker	the doctor saved the boy	pp	structure_2
The dancer performed the routine	The dancer performed	The professor recruited the students with black eyes	the professor recruited the students	pp	structure_1
The plains of the tribe looked strange	The plains of looked strange	The gang of the criminal that had a long scar disappeared last Monday	the gang of that had a long scar disappeared last monday	adjunct	structure_1
The beach of the island mesmerized the couples	The beach of mesmerized the couples	The painter of the house that had the small windows looked odd	fail to follow	adjunct	structure_1
The lake of the area enchanted the swimmers	The lake of enchanted the swimmers	The writer of the letter that had blonde hair arrived this morning	the writer of arrived this morning	adjunct	structure_2
The festival of the village entertained the guests	The festival of entertained the guests	The bishop of the church that had the funny eyebrows looked odd	the bishop of that had the funny eyebrows looked odd	adjunct	structure_2
The tailor altered the coat	The tailor altered	Van Gogh drew the paintings with starry night	van gogh drew	pp	structure_1
The musician tuned the guitar	The musician tuned	the cook ate the meal with some cauliflowers	the cook ate	pp	structure_1
The hiker climbed the mountain	The hiker climbed	Dan entered the room with a window	dan entered the room	pp	structure_1
The dog of the officer came back this evening	The dog of came back this evening	The thesis of the editor that had the big nose made a lot of sense	the thesis of that had made a lot of sense	adjunct	structure_1
The sailor of the ship arrived this afternoon	The sailor of arrived this afternoon	The machine of the inventor that had the goatee was amazing	the machine of that had the goatee was amazing	adjunct	structure_1
The mechanic fixed the engine	The mechanic fixed	Bill cut the paper with a very sharp knife	bill cut	pp	structure_2
The market of the city attracted the collectors	The market of attracted the collectors	The chef of the restaurant that had the blue tiles pleased us	the chef of that pleased us	adjunct	structure_1
The carpenter built the house	The carpenter built	The police investigated the house with a garden	the police investigated	pp	structure_1
The pilot flew the airplane	The pilot flew	Mom melted the chocolate with an iron pot	mom melted the chocolate	pp	structure_2
The artist of the mural completed his work	The artist of completed his work	The driver of the car that had the moustache was pretty cool	the driver of was pretty cool	adjunct	structure_2
The alley of the town fascinated art lovers	The alley of the town fascinated art lovers	The drugs of the supplier that had a nasty effect hurt everyone	fail to follow	adjunct	structure_2
The park of the city delighted the children	The park of delighted the children	The valley of the flowers that had the old castle excited the tourists	the valley of excited the tourists	adjunct	structure_2
The mansion of the celebrity excited the fans	The mansion of excited the fans	The singer of the song that had long eyelashes was very smart	the singer of the song was very smart	adjunct	structure_2
The gardener watered the plants	The gardener watered	Bruce leads the rock band with his voice	bruce leads	pp	structure_2
The fisherman caught the trout	The fisherman caught	The coach motivated the team with inspiring words	the coach motivated	pp	structure_2
The student solved the equation	The student solved	The magician amazed the participant with a fancy scene	the magician amazed	pp	structure_2
The photographer adjusted the lens	The photographer adjusted	The guy caught the rat with a scar	the guy caught	pp	structure_1
The director of the orchestra played well	The director of played well	The miner of the gold that had the impurities was worthless	the miner of was worthless	adjunct	structure_1
