demonstration	demon_label	test_sentence	response	attachment	structure
The jeweler polished the diamond	The jeweler polished	Queen Elizabeth II ate the cake with a red rose	queen elizabeth ii ate	pp	structure_1
The chef seasoned the soup	The chef seasoned	The doctor noticed the boy using big headphones	the doctor noticed	pp	structure_1
The festival of the village entertained the guests	The festival of entertained the guests	The flowers of the valley that had the old castle excited the tourists	the flowers of that had excited the tourists	adjunct	structure_1
The market of the city attracted the collectors	The market of attracted the collectors	The editor of the thesis that had the big nose made a lot of sense	the editor of that made a lot of sense	adjunct	structure_2
The librarian sorted the books	The librarian sorted	The coach motivated the team with inspiring words	the coach motivated	pp	structure_2
The student read the book	The student read	The guy caught the rat with a trap	the guy caught the rat	pp	structure_2
The director of the orchestra played well	The director of played well	The chef of the restaurant that had the blue tiles pleased us	the chef of pleased us	adjunct	structure_1
The driver steered the car	The driver steered	Van Gogh drew the paintings with starry night	van gogh drew the paintings	pp	structure_1
The designer of the dress took a bow	The designer of took a bow	The gang of the criminal that had a long scar disappeared last Monday	the gang of that had a long scar disappeared last monday	adjunct	structure_1
The exhibit of the museum intrigued the historians	The exhibit of intrigued the historians	The writer of the letter that had blonde hair arrived this morning	the writer of arrived this morning	adjunct	structure_2
The musician tuned the guitar	The musician tuned	Mom melted the chocolate with an iron pot	mom melted	pp	structure_2
The dog of the officer came back this evening	The dog of came back this evening	The machine of the inventor that had the goatee was amazing	the machine of that had the goatee was amazing	adjunct	structure_1
The baker kneaded the dough	The baker kneaded	Michelle watched the movie with English subtitles	michelle watched the movie	pp	structure_1
The carpenter built the house	The carpenter built	Jasmine sang the song with the lovely students	jasmine sang with the lovely students	pp	structure_2
The plains of the tribe looked strange	The plains of looked strange	The driver of the car that had the moustache was pretty cool	the driver of was pretty cool	adjunct	structure_2
The observatory of the institute amazed the astronomers	The observatory of amazed the astronomers	The house of the painter that had the small windows looked odd	the house of the painter looked odd	adjunct	structure_2
The sailor of the ship arrived this afternoon	The sailor of arrived this afternoon	The supplier of the drugs that had a nasty effect hurt everyone	the supplier of that had a nasty effect hurt everyone	adjunct	structure_1
The baker baked the cake	The baker baked	The comedian entertained the crowd with witty jokes	the comedian entertained	pp	structure_2
The lake of the area enchanted the swimmers	The lake of enchanted the swimmers	The singer of the song that had long eyelashes was very smart	the singer of the song was very smart	adjunct	structure_2
The gardener watered the plants	The gardener watered	Charles runs a photo studio with two floors	charles runs a photo studio	pp	structure_1
The hiker climbed the mountain	The hiker climbed	Bruce likes the rock band with different instruments	bruce likes the rock band	pp	structure_1
The photographer of the exhibition sold his favorite piece	The photographer of sold his favorite piece	The gold of the miner that had the impurities was worthless	the gold of the miner was worthless	adjunct	structure_2
The photographer adjusted the lens	The photographer adjusted	the cook made the meal with a Chinese cleaver	the cook made the meal	pp	structure_2
The plaza of the metropolis energized the crowd	The plaza of energized the crowd	The church of the bishop that had the funny eyebrows looked odd	the church of looked odd	adjunct	structure_1
