demonstration	demon_label	test_sentence	response	attachment	structure
The house of the painter looked odd	The house of looked odd	The gang of the criminal that had a long scar disappeared last Monday	the gang of disappeared last monday	adjunct	structure_1
The chef cooked the meal	The chef cooked	The comedian entertained the crowd with witty jokes	the comedian entertained	pp	structure_2
The gamer played the game	The gamer played	Queen Elizabeth II ate the cake with a silver fork	queen elizabeth ii ate the cake	pp	structure_2
The park of the city delighted the children	The park of delighted the children	The bishop of the church that had the funny eyebrows looked odd	the bishop of looked odd	adjunct	structure_2
The king of the mountain impressed Arthur	The king of impressed Arthur	The car of the driver that had the moustache was pretty cool	fail to follow	adjunct	structure_1
The bird sang a melody	The bird sang	Charles runs a photo studio with two friends	charles runs a photo studio	pp	structure_2
The detective solved the mystery	The detective solved	The police investigated the house with a garden	the police investigated	pp	structure_1
The baker kneaded the dough	The baker kneaded	Mom ate the chocolate with chopped nuts	mom ate the chocolate	pp	structure_1
The singer composed a song	The singer composed	The professor recruited the students with black eyes	the professor recruited the students	pp	structure_1
The festival of the village entertained the guests	The festival of entertained the guests	The editor of the thesis that had the big nose made a lot of sense	the editor of that made a lot of sense	adjunct	structure_2
The attorney of the company bothered me	The attorney of bothered me	The gold of the miner that had the impurities was worthless	the gold of that had the impurities was worthless	adjunct	structure_2
The exhibit of the museum intrigued the historians	The exhibit of intrigued the historians	The flowers of the valley that had the old castle excited the tourists	the flowers of that had excited the tourists	adjunct	structure_1
The sailor of the ship arrived this afternoon	The sailor of arrived this afternoon	The song of the singer that had long eyelashes was very smart	the song of that had long eyelashes was very smart	adjunct	structure_1
The mechanic fixed the engine	The mechanic fixed	The magician amazed the participant with a fancy scene	the magician amazed	pp	structure_2
The dog of the officer came back this evening	The dog of came back this evening	The drugs of the supplier that had a nasty effect hurt everyone	the drugs of that had a nasty effect hurt everyone	adjunct	structure_2
The plaza of the metropolis energized the crowd	The plaza of energized the crowd	The painter of the house that had the small windows looked odd	the painter of the house looked odd	adjunct	structure_1
The dancer of the troupe dazzled the audience	The dancer of dazzled the audience	The writer of the letter that had blonde hair arrived this morning	the writer of arrived this morning	adjunct	structure_2
The photographer of the exhibition sold his favorite piece	The photographer of sold his favorite piece	The machine of the inventor that had the goatee was amazing	the machine of the inventor was amazing	adjunct	structure_1
The gardener watered the plants	The gardener watered	The coach led the team with three members	the coach led	pp	structure_1
The tailor altered the coat	The tailor altered	Bruce likes the rock band with different instruments	bruce likes the rock band	pp	structure_1
The pilot flew the airplane	The pilot flew	Van Gogh sold the paintings with a broken heart	van gogh sold the paintings	pp	structure_2
The musician tuned the guitar	The musician tuned	Dan entered the room with a key	dan entered the room	pp	structure_2
The jeweler polished the diamond	The jeweler polished	The basketball player won the game with lots of audience	the basketball player won	pp	structure_1
The library of the school attracted many scholarse	The library of attracted many scholarse	The restaurant of the chef that had the blue tiles pleased us	the restaurant of pleased us	adjunct	structure_2
