demonstration	demon_label	test_sentence	response	attachment	structure
The king of the mountain impressed Arthur	The king of impressed Arthur	The church of the bishop that had the funny eyebrows looked odd	the church of the funny eyebrows looked odd	adjunct	structure_1
The fisherman caught the trout	The fisherman caught	Jasmine sang the song with the lovely students	jasmine sang	pp	structure_2
The dog of the officer came back this evening	The dog of came back this evening	The writer of the letter that had blonde hair arrived this morning	the writer of arrived this morning	adjunct	structure_2
The sculptor chiseled the statue	The sculptor chiseled	the cook made the meal with a Chinese cleaver	the cook made the meal	pp	structure_2
The lake of the area enchanted the swimmers	The lake of enchanted the swimmers	The song of the singer that had long eyelashes was very smart	the song of the singer was very smart	adjunct	structure_1
The carpenter built the house	The carpenter built	The police investigated the house with a garden	the police investigated	pp	structure_1
The student solved the equation	The student solved	The basketball player won the game with his team	the basketball player won	pp	structure_2
The library of the school attracted many scholarse	The library of attracted many scholarse	The editor of the thesis that had the big nose made a lot of sense	the editor of that had the big nose made a lot of sense	adjunct	structure_2
The chef seasoned the soup	The chef seasoned	The comedian saw the crowd with fresh flowers	the comedian saw	pp	structure_1
The chef cooked the meal	The chef cooked	The coach motivated the team with inspiring words	the coach motivated	pp	structure_2
The programmer wrote the code	The programmer wrote	Queen Elizabeth II ate the cake with a red rose	queen elizabeth ii ate the cake	pp	structure_1
The detective solved the mystery	The detective solved	The magician thanked the participant with a big nose	the magician thanked	pp	structure_1
The forest of the animals pleased us	The forest of pleased us	The gold of the miner that had the impurities was worthless	fail to follow	adjunct	structure_2
The plains of the tribe looked strange	The plains of looked strange	The chef of the restaurant that had the blue tiles pleased us	the chef of pleased us	adjunct	structure_1
The gardener watered the plants	The gardener watered	Bill cut the paper with a very bright colour	bill cut the paper	pp	structure_1
The alley of the town fascinated art lovers	The alley of the town fascinated art lovers	The gang of the criminal that had a long scar disappeared last Monday	fail to follow	adjunct	structure_1
The driver steered the car	The driver steered	Van Gogh sold the paintings with a broken heart	van gogh sold the paintings	pp	structure_2
The gallery of the center impressed the critics	The gallery of impressed the critics	The house of the painter that had the small windows looked odd	the house of the painter looked odd	adjunct	structure_2
The orchard of the farm tempted the foodies	The orchard of tempted the foodies	The drugs of the supplier that had a nasty effect hurt everyone	the drugs of had a nasty effect hurt everyone	adjunct	structure_2
The artist of the mural completed his work	The artist of completed his work	The machine of the inventor that had the goatee was amazing	the machine of the inventor was amazing	adjunct	structure_1
The gamer played the game	The gamer played	The doctor noticed the boy using big headphones	the doctor noticed the boy	pp	structure_1
The teacher explained the concept	The teacher explained	Bruce leads the rock band with his voice	bruce leads	pp	structure_2
The director of the orchestra played well	The director of played well	The driver of the car that had the moustache was pretty cool	the driver of was pretty cool	adjunct	structure_2
The castle of the kingdom awed the tourists	The castle of awed the tourists	The flowers of the valley that had the old castle excited the tourists	the flowers of that had excited the tourists	adjunct	structure_1
