demonstration	demon_label	test_sentence	response	attachment	structure
The teacher explained the concept	The teacher explained	Mom melted the chocolate with an iron pot	mom melted	pp	structure_2
The photographer adjusted the lens	The photographer adjusted	Van Gogh drew the paintings with starry night	van gogh drew	pp	structure_1
The mechanic fixed the engine	The mechanic fixed	The comedian saw the crowd with fresh flowers	the comedian saw	pp	structure_1
The gallery of the center impressed the critics	The gallery of impressed the critics	The letter of the writer that had blonde hair arrived this morning	the letter of arrived this morning	adjunct	structure_1
The king of the mountain impressed Arthur	The king of impressed Arthur	The supplier of the drugs that had a nasty effect hurt everyone	fail to follow	adjunct	structure_1
The manager of the factory was efficient	The manager of was efficient	The thesis of the editor that had the big nose made a lot of sense	the thesis of that had the big nose made a lot of sense	adjunct	structure_1
The librarian sorted the books	The librarian sorted	The doctor saved the boy using a pacemaker	the doctor saved the boy	pp	structure_2
The detective solved the mystery	The detective solved	Bill cut the paper with a very bright colour	bill cut the paper	pp	structure_1
The library of the school attracted many scholarse	The library of attracted many scholarse	The song of the singer that had long eyelashes was very smart	the song of that had long eyelashes was very smart	adjunct	structure_1
The singer composed a song	The singer composed	The guy caught the rat with a trap	the guy caught the rat	pp	structure_2
The bakery of the district tempted the locals	The bakery of tempted the locals	The criminal of the gang that had a long scar disappeared last Monday	the criminal of that had a long scar disappeared last monday	adjunct	structure_2
The house of the painter looked odd	The house of looked odd	The flowers of the valley that had the old castle excited the tourists	the flowers of that had excited the tourists	adjunct	structure_1
The baker kneaded the dough	The baker kneaded	Queen Elizabeth II ate the cake with a red rose	queen elizabeth ii ate	pp	structure_1
The festival of the village entertained the guests	The festival of entertained the guests	The inventor of the machine that had the goatee was amazing	the inventor of the machine was amazing	adjunct	structure_2
The artist of the mural completed his work	The artist of completed his work	The house of the painter that had the small windows looked odd	the house of the painter looked odd	adjunct	structure_2
The dancer performed the routine	The dancer performed	The magician amazed the participant with a fancy scene	the magician amazed	pp	structure_2
The collection of the store fascinated the students	The collection of fascinated the students	The driver of the car that had the moustache was pretty cool	the driver of the car was pretty cool	adjunct	structure_2
The gamer played the game	The gamer played	The police investigated the house with the permission	the police investigated the house	pp	structure_2
The market of the city attracted the collectors	The market of attracted the collectors	The chef of the restaurant that had the blue tiles pleased us	the chef of that pleased us	adjunct	structure_1
The sculptor chiseled the statue	The sculptor chiseled	the cook ate the meal with some cauliflowers	the cook ate the meal	pp	structure_1
The orchard of the farm tempted the foodies	The orchard of tempted the foodies	The bishop of the church that had the funny eyebrows looked odd	the bishop of had the funny eyebrows looked odd	adjunct	structure_2
The student read the book	The student read	The professor recruited the students with black eyes	the professor recruited the students	pp	structure_1
The driver steered the car	The driver steered	The coach motivated the team with inspiring words	the coach motivated the team	pp	structure_2
The alley of the town fascinated art lovers	The alley of the town fascinated art lovers	The gold of the miner that had the impurities was worthless	fail to follow	adjunct	structure_2
