demonstration	demon_label	test_sentence	response	attachment	structure
The architect designed the building	The architect designed	The guy caught the rat with a trap	the guy caught	pp	structure_2
The chef seasoned the soup	The chef seasoned	Jasmine sang the song with romantic lyrics	jasmine sang	pp	structure_1
The detective solved the mystery	The detective solved	Bill cut the paper with a very sharp knife	bill cut	pp	structure_2
The castle of the kingdom awed the tourists	The castle of awed the tourists	The restaurant of the chef that had the blue tiles pleased us	the restaurant of pleased us	adjunct	structure_2
The plains of the tribe looked strange	The plains of looked strange	The miner of the gold that had the impurities was worthless	the miner of was worthless	adjunct	structure_1
The jeweler polished the diamond	The jeweler polished	The police investigated the house with a garden	the police investigated	pp	structure_1
The attorney of the company bothered me	The attorney of bothered me	The machine of the inventor that had the goatee was amazing	the machine of that had the goatee was amazing	adjunct	structure_1
The market of the city attracted the collectors	The market of attracted the collectors	The writer of the letter that had blonde hair arrived this morning	the writer of arrived this morning	adjunct	structure_2
The sculptor chiseled the statue	The sculptor chiseled	Bruce likes the rock band with different instruments	bruce likes the rock band	pp	structure_1
The musician tuned the guitar	The musician tuned	Queen Elizabeth II ate the cake with a silver fork	queen elizabeth ii ate with a silver fork	pp	structure_2
The fisherman caught the trout	The fisherman caught	Mom ate the chocolate with chopped nuts	mom ate the chocolate	pp	structure_1
The programmer wrote the code	The programmer wrote	Charles runs a photo studio with two floors	charles runs a photo studio	pp	structure_1
The alley of the town fascinated art lovers	The alley of the town fascinated art lovers	The editor of the thesis that had the big nose made a lot of sense	fail to follow	adjunct	structure_2
The manager of the factory was efficient	The manager of was efficient	The valley of the flowers that had the old castle excited the tourists	the valley of that had excited the tourists	adjunct	structure_2
The festival of the village entertained the guests	The festival of entertained the guests	The painter of the house that had the small windows looked odd	the painter of the house looked odd	adjunct	structure_1
The actor memorized the script	The actor memorized	The professor challenged the students with his projects	the professor challenged the students	pp	structure_2
The carpenter built the house	The carpenter built	Dan entered the room with a key	dan entered	pp	structure_2
The designer of the dress took a bow	The designer of took a bow	The supplier of the drugs that had a nasty effect hurt everyone	the supplier of that had a nasty effect hurt everyone	adjunct	structure_1
The bakery of the district tempted the locals	The bakery of tempted the locals	The church of the bishop that had the funny eyebrows looked odd	the church of looked odd	adjunct	structure_1
The observatory of the institute amazed the astronomers	The observatory of amazed the astronomers	The singer of the song that had long eyelashes was very smart	the singer of the song was very smart	adjunct	structure_2
The sailor of the ship arrived this afternoon	The sailor of arrived this afternoon	The gang of the criminal that had a long scar disappeared last Monday	the gang of that had a long scar disappeared last monday	adjunct	structure_1
The lake of the area enchanted the swimmers	The lake of enchanted the swimmers	The driver of the car that had the moustache was pretty cool	the driver of was pretty cool	adjunct	structure_2
The teacher explained the concept	The teacher explained	The comedian saw the crowd with fresh flowers	the comedian saw the crowd	pp	structure_1
The driver steered the car	The driver steered	The coach motivated the team with inspiring words	the coach motivated the team	pp	structure_2
