demonstration	demon_label	test_sentence	response	attachment	structure
The photographer of the exhibition sold his favorite piece	The photographer of sold his favorite piece	The chef of the restaurant that had the blue tiles pleased us	fail to follow	adjunct	structure_1
The jeweler polished the diamond	The jeweler polished	Bruce likes the rock band with different instruments	bruce likes the rock band	pp	structure_1
The bird sang a melody	The bird sang	Bill cut the paper with a very sharp knife	bill cut the paper	pp	structure_2
The carpenter built the house	The carpenter built	Van Gogh drew the paintings with starry night	van gogh drew	pp	structure_1
The library of the school attracted many scholarse	The library of attracted many scholarse	The machine of the inventor that had the goatee was amazing	the machine of that had the goatee was amazing	adjunct	structure_1
The sailor of the ship arrived this afternoon	The sailor of arrived this afternoon	The thesis of the editor that had the big nose made a lot of sense	the thesis of that had the big nose made a lot of sense	adjunct	structure_1
The baker baked the cake	The baker baked	The doctor noticed the boy using big headphones	the doctor noticed	pp	structure_1
The song of the player is really popular	The song of is really popular	The gold of the miner that had the impurities was worthless	the gold of that had the impurities was worthless	adjunct	structure_2
The gallery of the center impressed the critics	The gallery of impressed the critics	The letter of the writer that had blonde hair arrived this morning	the letter of arrived this morning	adjunct	structure_1
The actor memorized the script	The actor memorized	The basketball player won the game with his team	the basketball player won the game	pp	structure_2
The gardener watered the plants	The gardener watered	the cook ate the meal with some cauliflowers	the cook ate the meal	pp	structure_1
The collection of the store fascinated the students	The collection of fascinated the students	The song of the singer that had long eyelashes was very smart	the song of was very smart	adjunct	structure_1
The lawyer argued the case	The lawyer argued	The police investigated the house with the permission	the police investigated the house	pp	structure_2
The pilot flew the airplane	The pilot flew	The guy caught the rat with a trap	the guy caught the rat	pp	structure_2
The alley of the town fascinated art lovers	The alley of the town fascinated art lovers	The gang of the criminal that had a long scar disappeared last Monday	fail to follow	adjunct	structure_1
The dancer of the troupe dazzled the audience	The dancer of dazzled the audience	The valley of the flowers that had the old castle excited the tourists	the valley of the excited the tourists	adjunct	structure_2
The programmer wrote the code	The programmer wrote	The professor challenged the students with his projects	the professor challenged the students	pp	structure_2
The musician tuned the guitar	The musician tuned	Dan entered the room with a window	dan entered the room	pp	structure_1
The detective solved the mystery	The detective solved	Jasmine sang the song with romantic lyrics	jasmine sang with romantic lyrics	pp	structure_1
The journalist reported the news	The journalist reported	Queen Elizabeth II ate the cake with a silver fork	queen elizabeth ii ate the cake	pp	structure_2
The observatory of the institute amazed the astronomers	The observatory of amazed the astronomers	The drugs of the supplier that had a nasty effect hurt everyone	the drugs of hurt everyone	adjunct	structure_2
The exhibit of the museum intrigued the historians	The exhibit of intrigued the historians	The driver of the car that had the moustache was pretty cool	the driver of had the moustache was pretty cool	adjunct	structure_2
The designer of the dress took a bow	The designer of took a bow	The house of the painter that had the small windows looked odd	the house of that had the small windows looked odd	adjunct	structure_2
The manager of the factory was efficient	The manager of was efficient	The bishop of the church that had the funny eyebrows looked odd	the bishop of looked odd	adjunct	structure_2
