demonstration	demon_label	test_sentence	response	attachment	structure
The baker kneaded the dough	The baker kneaded	the cook ate the meal with some cauliflowers	the cook ate	pp	structure_1
The attorney of the company bothered me	The attorney of bothered me	The church of the bishop that had the funny eyebrows looked odd	the church of looked odd	adjunct	structure_1
The artist of the mural completed his work	The artist of completed his work	The supplier of the drugs that had a nasty effect hurt everyone	the supplier of the drugs hurt everyone	adjunct	structure_1
The pilot flew the airplane	The pilot flew	Michelle watched the movie with English subtitles	michelle watched the movie	pp	structure_1
The collection of the store fascinated the students	The collection of fascinated the students	The gang of the criminal that had a long scar disappeared last Monday	the gang of disappeared last monday	adjunct	structure_1
The student read the book	The student read	Bill cut the paper with a very sharp knife	bill cut the paper	pp	structure_2
The exhibit of the museum intrigued the historians	The exhibit of intrigued the historians	The writer of the letter that had blonde hair arrived this morning	the writer of arrived this morning	adjunct	structure_2
The observatory of the institute amazed the astronomers	The observatory of amazed the astronomers	The singer of the song that had long eyelashes was very smart	the singer of the song was very smart	adjunct	structure_2
The plaza of the metropolis energized the crowd	The plaza of energized the crowd	The painter of the house that had the small windows looked odd	the painter of the house looked odd	adjunct	structure_1
The carpenter built the house	The carpenter built	The professor challenged the students with his projects	the professor challenged	pp	structure_2
The sculptor chiseled the statue	The sculptor chiseled	Van Gogh sold the paintings with a broken heart	van gogh sold	pp	structure_2
The librarian sorted the books	The librarian sorted	Jasmine sang the song with romantic lyrics	jasmine sang with romantic lyrics	pp	structure_1
The plains of the tribe looked strange	The plains of looked strange	The editor of the thesis that had the big nose made a lot of sense	the editor of that had made a lot of sense	adjunct	structure_2
The house of the painter looked odd	The house of looked odd	The machine of the inventor that had the goatee was amazing	the machine of that had the goatee was amazing	adjunct	structure_1
The gardener watered the plants	The gardener watered	The magician thanked the participant with a big nose	the magician thanked the participant	pp	structure_1
The chef cooked the meal	The chef cooked	Queen Elizabeth II ate the cake with a silver fork	queen elizabeth ii ate the cake	pp	structure_2
The market of the city attracted the collectors	The market of attracted the collectors	The car of the driver that had the moustache was pretty cool	the car of was pretty cool	adjunct	structure_1
The baker baked the cake	The baker baked	Dan entered the room with a window	dan entered the room	pp	structure_1
The driver steered the car	The driver steered	Mom melted the chocolate with an iron pot	mom melted the chocolate	pp	structure_2
The photographer adjusted the lens	The photographer adjusted	The guy caught the rat with a scar	the guy caught	pp	structure_1
The hiker climbed the mountain	The hiker climbed	The basketball player won the game with his team	the basketball player won	pp	structure_2
The king of the mountain impressed Arthur	The king of impressed Arthur	The gold of the miner that had the impurities was worthless	the gold of the miner was worthless	adjunct	structure_2
The lake of the area enchanted the swimmers	The lake of enchanted the swimmers	The restaurant of the chef that had the blue tiles pleased us	fail to follow	adjunct	structure_2
The manager of the factory was efficient	The manager of was efficient	The valley of the flowers that had the old castle excited the tourists	the valley of that had excited the tourists	adjunct	structure_2
