demonstration	demon_label	test_sentence	response	attachment	structure
The architect designed the building	The architect designed	The comedian entertained the crowd with witty jokes	the comedian entertained	pp	structure_2
The festival of the village entertained the guests	The festival of entertained the guests	The gold of the miner that had the impurities was worthless	the gold of that was worthless	adjunct	structure_2
The house of the painter looked odd	The house of looked odd	The chef of the restaurant that had the blue tiles pleased us	the chef of that had pleased us	adjunct	structure_1
The exhibit of the museum intrigued the historians	The exhibit of intrigued the historians	The driver of the car that had the moustache was pretty cool	the driver of had the moustache was pretty cool	adjunct	structure_2
The market of the city attracted the collectors	The market of attracted the collectors	The machine of the inventor that had the goatee was amazing	the machine of that was amazing	adjunct	structure_1
The lawyer argued the case	The lawyer argued	The guy caught the rat with a trap	the guy caught the rat	pp	structure_2
The gallery of the center impressed the critics	The gallery of impressed the critics	The bishop of the church that had the funny eyebrows looked odd	the bishop looked odd	adjunct	structure_2
The king of the mountain impressed Arthur	The king of impressed Arthur	The house of the painter that had the small windows looked odd	the house of the small windows looked odd	adjunct	structure_2
The orchard of the farm tempted the foodies	The orchard of tempted the foodies	The letter of the writer that had blonde hair arrived this morning	the letter of that had blonde hair arrived this morning	adjunct	structure_1
The dancer of the troupe dazzled the audience	The dancer of dazzled the audience	The criminal of the gang that had a long scar disappeared last Monday	the criminal of the gang that had disappeared last monday	adjunct	structure_2
The musician tuned the guitar	The musician tuned	The doctor noticed the boy using big headphones	the doctor noticed	pp	structure_1
The forest of the animals pleased us	The forest of pleased us	The editor of the thesis that had the big nose made a lot of sense	the editor of made a lot of sense	adjunct	structure_2
The jeweler polished the diamond	The jeweler polished	Jasmine sang the song with romantic lyrics	jasmine sang	pp	structure_1
The student solved the equation	The student solved	Michelle watched the movie with English subtitles	michelle watched the movie	pp	structure_1
The driver steered the car	The driver steered	Dan entered the room with a key	dan entered the room	pp	structure_2
The carpenter built the house	The carpenter built	The professor recruited the students with black eyes	the professor recruited the students	pp	structure_1
The detective solved the mystery	The detective solved	The police investigated the house with the permission	the police investigated	pp	structure_2
The gardener watered the plants	The gardener watered	Van Gogh sold the paintings with a broken heart	van gogh sold	pp	structure_2
The bird sang a melody	The bird sang	Bruce leads the rock band with his voice	bruce leads the rock band	pp	structure_2
The mansion of the celebrity excited the fans	The mansion of excited the fans	The supplier of the drugs that had a nasty effect hurt everyone	the supplier of hurt everyone	adjunct	structure_1
The plains of the tribe looked strange	The plains of looked strange	The song of the singer that had long eyelashes was very smart	the song of was very smart	adjunct	structure_1
The chef seasoned the soup	The chef seasoned	Mom ate the chocolate with chopped nuts	mom ate the chocolate	pp	structure_1
The manager of the factory was efficient	The manager of was efficient	The flowers of the valley that had the old castle excited the tourists	the flowers of that had excited the tourists	adjunct	structure_1
The fisherman caught the trout	The fisherman caught	The coach led the team with three members	the coach led	pp	structure_1
