demonstration	demon_label	test_sentence	response	attachment	structure
The dancer performed the routine	The dancer performed	Queen Elizabeth II ate the cake with a red rose	queen elizabeth ii ate the cake	pp	structure_1
The gardener watered the plants	The gardener watered	The guy caught the rat with a trap	the guy caught	pp	structure_2
The student solved the equation	The student solved	The doctor saved the boy using a pacemaker	the doctor saved the boy	pp	structure_2
The house of the painter looked odd	The house of looked odd	The writer of the letter that had blonde hair arrived this morning	the writer of arrived this morning	adjunct	structure_2
The collection of the store fascinated the students	The collection of fascinated the students	The supplier of the drugs that had a nasty effect hurt everyone	the supplier of hurt everyone	adjunct	structure_1
The sailor of the ship arrived this afternoon	The sailor of arrived this afternoon	The flowers of the valley that had the old castle excited the tourists	the flowers of that had excited the tourists	adjunct	structure_1
The photographer of the exhibition sold his favorite piece	The photographer of sold his favorite piece	The church of the bishop that had the funny eyebrows looked odd	the church of the bishop looked odd	adjunct	structure_1
The tailor altered the coat	The tailor altered	Bill cut the paper with a very sharp knife	bill cut	pp	structure_2
The hiker climbed the mountain	The hiker climbed	Mom ate the chocolate with chopped nuts	mom ate the chocolate	pp	structure_1
The bakery of the district tempted the locals	The bakery of tempted the locals	The house of the painter that had the small windows looked odd	the house of the painter looked odd	adjunct	structure_2
The observatory of the institute amazed the astronomers	The observatory of amazed the astronomers	The chef of the restaurant that had the blue tiles pleased us	the chef of pleased us	adjunct	structure_1
The attorney of the company bothered me	The attorney of bothered me	The gang of the criminal that had a long scar disappeared last Monday	the gang of disappeared last monday	adjunct	structure_1
The lawyer argued the case	The lawyer argued	Jasmine sang the song with the lovely students	jasmine sang the song	pp	structure_2
The bird sang a melody	The bird sang	Bruce likes the rock band with different instruments	bruce likes the rock band	pp	structure_1
The king of the mountain impressed Arthur	The king of impressed Arthur	The editor of the thesis that had the big nose made a lot of sense	fail to follow	adjunct	structure_2
The library of the school attracted many scholarse	The library of attracted many scholarse	The singer of the song that had long eyelashes was very smart	the singer of that had long eyelashes was very smart	adjunct	structure_2
The beach of the island mesmerized the couples	The beach of mesmerized the couples	The machine of the inventor that had the goatee was amazing	fail to follow	adjunct	structure_1
The student read the book	The student read	The professor challenged the students with his projects	the professor challenged the students	pp	structure_2
The jeweler polished the diamond	The jeweler polished	The basketball player won the game with his team	the basketball player won	pp	structure_2
The mansion of the celebrity excited the fans	The mansion of excited the fans	The driver of the car that had the moustache was pretty cool	the driver of the pretty cool	adjunct	structure_2
The pilot flew the airplane	The pilot flew	The magician thanked the participant with a big nose	the magician thanked the participant	pp	structure_1
The dancer of the troupe dazzled the audience	The dancer of dazzled the audience	The gold of the miner that had the impurities was worthless	the gold of the miner that was worthless	adjunct	structure_2
The musician tuned the guitar	The musician tuned	Michelle watched the movie with English subtitles	michelle watched	pp	structure_1
The actor memorized the script	The actor memorized	The police investigated the house with a garden	the police investigated the house	pp	structure_1
