demonstration	demon_label	test_sentence	response	attachment	structure
The dancer performed the routine	The dancer performed	Queen Elizabeth II ate the cake with a silver fork	queen elizabeth ii ate the cake	pp	structure_2
The chef cooked the meal	The chef cooked	The coach motivated the team with inspiring words	the coach motivated	pp	structure_2
The jeweler polished the diamond	The jeweler polished	Jasmine sang the song with the lovely students	jasmine sang	pp	structure_2
The sculptor chiseled the statue	The sculptor chiseled	The doctor noticed the boy using big headphones	the doctor noticed the boy	pp	structure_1
The journalist reported the news	The journalist reported	The comedian entertained the crowd with witty jokes	the comedian entertained the crowd	pp	structure_2
The gallery of the center impressed the critics	The gallery of impressed the critics	The writer of the letter that had blonde hair arrived this morning	the writer of arrived this morning	adjunct	structure_2
The baker kneaded the dough	The baker kneaded	The guy caught the rat with a trap	the guy caught	pp	structure_2
The library of the school attracted many scholarse	The library of attracted many scholarse	The gang of the criminal that had a long scar disappeared last Monday	the gang of disappeared last monday	adjunct	structure_1
The lawyer argued the case	The lawyer argued	the cook ate the meal with some cauliflowers	the cook ate the meal	pp	structure_1
The bird sang a melody	The bird sang	Van Gogh drew the paintings with starry night	van gogh drew the paintings	pp	structure_1
The plains of the tribe looked strange	The plains of looked strange	The editor of the thesis that had the big nose made a lot of sense	the editor of that had made a lot of sense	adjunct	structure_2
The sailor of the ship arrived this afternoon	The sailor of arrived this afternoon	The miner of the gold that had the impurities was worthless	the miner of that had was worthless	adjunct	structure_1
The programmer wrote the code	The programmer wrote	Mom ate the chocolate with chopped nuts	mom ate the chocolate	pp	structure_1
The librarian sorted the books	The librarian sorted	The magician amazed the participant with a fancy scene	the magician amazed	pp	structure_2
The director of the orchestra played well	The director of played well	The drugs of the supplier that had a nasty effect hurt everyone	the drugs of hurt everyone	adjunct	structure_2
The observatory of the institute amazed the astronomers	The observatory of amazed the astronomers	The car of the driver that had the moustache was pretty cool	the car of the driver was pretty cool	adjunct	structure_1
The bakery of the district tempted the locals	The bakery of tempted the locals	The singer of the song that had long eyelashes was very smart	the singer of was very smart	adjunct	structure_2
The designer of the dress took a bow	The designer of took a bow	The flowers of the valley that had the old castle excited the tourists	the flowers of that had excited the tourists	adjunct	structure_1
The driver steered the car	The driver steered	Michelle watched the movie with English subtitles	michelle watched the movie	pp	structure_1
The dog of the officer came back this evening	The dog of came back this evening	The church of the bishop that had the funny eyebrows looked odd	the church of that had the funny eyebrows looked odd	adjunct	structure_1
The plaza of the metropolis energized the crowd	The plaza of energized the crowd	The restaurant of the chef that had the blue tiles pleased us	the restaurant of pleased us	adjunct	structure_2
The orchard of the farm tempted the foodies	The orchard of tempted the foodies	The inventor of the machine that had the goatee was amazing	fail to follow	adjunct	structure_2
The baker baked the cake	The baker baked	The basketball player won the game with lots of audience	the basketball player won	pp	structure_1
The castle of the kingdom awed the tourists	The castle of awed the tourists	The painter of the house that had the small windows looked odd	fail to follow	adjunct	structure_1
