original	label	prediction
大部分人生活在农村地区	大部分人生活在	人生活在农村地区
他的父母冲到他身旁	他的父母冲到他身旁	fail to follow
这个故事始于一个小镇	这个故事始于一个小镇	fail to follow
剩余学生坐在地上	剩余学生坐在	剩余学生
这位伟大的艺术家死于一场重病	这位伟大的艺术家死于一场重病	fail to follow
他的父母冲到他身旁	他的父母冲到他身旁	fail to follow
一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生在他们的结婚纪念日上	惊讶的事情发生在结婚纪念日
许多松鼠生活在橡树上	许多松鼠生活在橡树上	许多松鼠生活
小船停在平静的湖面上	小船停在平静的湖面上	小船停在湖面上
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	客人们坐在晚餐桌旁
小船停在平静的湖面上	小船停在平静的湖面上	小船停在湖面上
一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生在他们的结婚纪念日上	fail to follow
一轮圆月出现在漆黑的夜空上	一轮圆月出现在漆黑的夜空上	一轮圆月出现
这场意外发生在周六晚上	这场意外发生在	这场意外发生
一轮圆月出现在漆黑的夜空上	一轮圆月出现在漆黑的夜空上	一轮圆月出现
小女孩走向卧室	小女孩走向卧室	小女孩走向
这位伟大的艺术家死于一场重病	这位伟大的艺术家死于一场重病	fail to follow
这件稀有文物保存在安全保险库中	这件稀有文物保存在安全保险库中	这件稀有文物保存
厚厚的论文摆放在书架上	厚厚的论文摆放在书架上	厚厚的论文
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	fail to follow
一轮圆月出现在漆黑的夜空上	一轮圆月出现在漆黑的夜空上	一轮圆月出现
易碎的花瓶放在顶层书架	易碎的花瓶放在顶层书架	fail to follow
易碎的花瓶放在顶层书架	易碎的花瓶放在顶层书架	易碎的花瓶放在
黄金宝藏位于茂密的丛林	黄金宝藏位于茂密的丛林	黄金宝藏位于丛林
