demonstration	test_sentence	response
这都不是我的号我换手机号了	要是晚上的那种我是能参加的	要是晚上的那种
我就没有关心这个问题	其他的部门也没一个发的	其他部门也没一个发
我很少和她私聊	我周一交了作业再和她打个电话吧	周一交作业再打电话
要不我还是周三周五去吧	他们也是这个时间	他们也是这个
男人跟女人的想法不同	那你现在一个月的收入大概是多少	一个月的收入大概是多少
你的光环是你自己的	你们这是干什么	你们这是
编译出啥问题了	我也是米办法	我也是米
我的名字霸气吧	介样滴配色有质感点就行	样滴配色有质感点就行
我刚才到超市买点调料有些没有了	我在看下子房子的信息	我看房子信息
你这几天怎么样	我一般这个时候会上	fail to follow
我跟他都做了酒店的英语测试	咱部催台上道具什么的	咱部催台上什么的
你到时候去问问看你适合哪种	我不知道上次你看了群聊记录没	我不知道上次你看了没
我懂他的意思	有的客户屏蔽会有问题	有问题
法律是道德的最底线	你今天没用手机上捏	你今天没用
我妈妈在电脑前看	那我们就去跟他们会合	我们去会合
我开了个淘宝店	送礼也是个技术活	送礼也是
样子和我小时候一模一样	我们按这个标准交	按这个标准交
你可以问问其他客户	主任说她真是寂寞	主任说她寂寞
你跟销售经理说说	你家里比我家里可能性大些列	fail to follow
大雪在圣诞的时候	那我要谢谢你	谢谢你
但是他们只租一个	哪个是小块	哪个是小
我就是那时候开始学习医学常识	大家做伙来过年	做伙来过年
电脑就是处理器显卡和内存	化疗很伤害正常就细胞	化疗很伤害正常细胞
通力一线梯子贵	情感的缺失给我造成不少的困扰	情感缺失困扰
