original	label	prediction
他的眼镜放在床头柜上	他的眼镜放在床头柜上	眼镜放在床头柜上
厚厚的论文摆放在书架上	厚厚的论文摆放在书架上	fail to follow
他的父母冲到他身旁	他的父母冲到他身旁	他的父母冲到
这个老人看向窗户	这个老人看向窗户	这个老人看向
这场意外发生在周六晚上	这场意外发生在	这场意外发生
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	fail to follow
剩余学生坐在地上	剩余学生坐在	剩余学生坐在
小男孩看向玩具店的橱窗	小男孩看向玩具店的橱窗	小男孩看
小男孩看向玩具店的橱窗	小男孩看向玩具店的橱窗	小男孩看向
学生们看向复杂的方程式	学生们看向复杂的方程式	学生们看向
剩余学生坐在地上	剩余学生坐在	fail to follow
一只迷路的小狗走向城市公园	一只迷路的小狗走向城市公园	一只迷路的小狗
这件稀有文物保存在安全保险库中	这件稀有文物保存在安全保险库中	这件稀有文物保存
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	年老的客人们坐在
小鸟们停在粗树枝上	小鸟们停在粗树枝上	小鸟们停在树枝上
黄金宝藏位于茂密的丛林	黄金宝藏位于茂密的丛林	黄金宝藏位于丛林
许多松鼠生活在橡树上	许多松鼠生活在橡树上	许多松鼠
他们一家生活在一个老旧农舍里	他们一家生活在	他们一家生活在一个农舍里
这件稀有文物保存在安全保险库中	这件稀有文物保存在安全保险库中	这件稀有文物保存
路标指向最近的出口	路标指向最近的出口	路标指向出口
这场意外发生在周六晚上	这场意外发生在	fail to follow
剩余学生坐在地上	剩余学生坐在	fail to follow
旧地图指向隐藏的宝藏	旧地图指向隐藏的宝藏	旧地图指向宝藏
学生们看向复杂的方程式	学生们看向复杂的方程式	学生们看向方程式
