original	label	prediction
他的父母冲到他身旁	他的父母冲到他身旁	他的父母冲到
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	秘密信放在旧木桌上
这个老人看向窗户	这个老人看向窗户	这个老人看向
一位绅士走向繁忙的咖啡厅	一位绅士走向繁忙的咖啡厅	一位绅士走向咖啡厅
许多松鼠生活在橡树上	许多松鼠生活在橡树上	fail to follow
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	床单放在洗衣篮中
许多松鼠生活在橡树上	许多松鼠生活在橡树上	许多松鼠生活在
他的父母冲到他身旁	他的父母冲到他身旁	他的父母冲到
小船停在平静的湖面上	小船停在平静的湖面上	小船停在湖面上
旧地图指向隐藏的宝藏	旧地图指向隐藏的宝藏	旧地图指向
小男孩看向玩具店的橱窗	小男孩看向玩具店的橱窗	小男孩看向玩具店
他的父亲死于一次心脏病	他的父亲死于	fail to follow
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	这封秘密信放在
小女孩走向卧室	小女孩走向卧室	小女孩走向
厚厚的论文摆放在书架上	厚厚的论文摆放在书架上	论文摆放在书架上
大部分人生活在农村地区	大部分人生活在	大部分人生活
小男孩看向玩具店的橱窗	小男孩看向玩具店的橱窗	小男孩看向
他的父亲死于一次心脏病	他的父亲死于	fail to follow
这位伟大的艺术家死于一场重病	这位伟大的艺术家死于一场重病	fail to follow
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	床单放洗衣篮
他们一家生活在一个老旧农舍里	他们一家生活在	他们一家生活在
他的眼镜放在床头柜上	他的眼镜放在床头柜上	fail to follow
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	年老的客人们
许多松鼠生活在橡树上	许多松鼠生活在橡树上	许多松鼠生活
