original	label	prediction
厚厚的论文摆放在书架上	厚厚的论文摆放在书架上	厚厚的论文摆放
他的父亲死于一次心脏病	他的父亲死于	fail to follow
这件稀有文物保存在安全保险库中	这件稀有文物保存在安全保险库中	这件稀有文物
这个老人看向窗户	这个老人看向窗户	这个老人看向
他的父亲死于一次心脏病	他的父亲死于	fail to follow
这个故事始于一个小镇	这个故事始于一个小镇	这个故事始于
小鸟们停在粗树枝上	小鸟们停在粗树枝上	fail to follow
他的眼镜放在床头柜上	他的眼镜放在床头柜上	fail to follow
一只迷路的小狗走向城市公园	一只迷路的小狗走向城市公园	fail to follow
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	晚餐桌旁
一位绅士走向繁忙的咖啡厅	一位绅士走向繁忙的咖啡厅	一位绅士走向咖啡厅
他的眼镜放在床头柜上	他的眼镜放在床头柜上	眼镜放在床头柜上
这场意外发生在周六晚上	这场意外发生在	意外发生在周六晚上
他的父亲死于一次心脏病	他的父亲死于	fail to follow
一只迷路的小狗走向城市公园	一只迷路的小狗走向城市公园	一只迷路的小狗走向
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	年老的客人们坐在桌旁
易碎的花瓶放在顶层书架	易碎的花瓶放在顶层书架	放在顶层书架
易碎的花瓶放在顶层书架	易碎的花瓶放在顶层书架	fail to follow
一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生在他们的结婚纪念日上	fail to follow
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	这封秘密信放在
大部分人生活在农村地区	大部分人生活在	大部分人生活在
大部分人生活在农村地区	大部分人生活在	大部分人生活在农村
小男孩看向玩具店的橱窗	小男孩看向玩具店的橱窗	小男孩看向橱窗
一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生在他们的结婚纪念日上	惊讶的事情发生在结婚纪念日
