demonstration	test_sentence	response
蜡烛两头烧	那我们就去跟他们会合	我们去会合
你要根据我们模块上的接口来配置	国内驾照只能在这里用一个月	国内驾照一个月
你最近在家干啥	我看风格和梵西有些像	fail to follow
你给你哥哥说一声	然后大家都对她肚子感兴趣	然后大家都对肚子感兴趣
我跟我同事一起弄她的店	你快去和他视频吧	你快去和他视频
我提供电子版的	他们干嘛不理你	他们不理你
宾大在费城市内有点吵不过还行	我觉得现在这样挺好的	fail to follow
我不同意师傅的看法	我不去厂部	我不去
你受不了那种日子的	你说你们这届的	你说你们届的
他应该没多久假期吧	它分蛮多版面	它分多版面
你们都给我打低分	我好环游世界去	我好去
我们都是一家人	我周六凌晨的飞机	我周六凌晨
你要用护士的工号	你要是个男的就好了	你要是个男的就好
我有新衣服	我真的没有印象了	没有印象了
大屏幕只是一个卡	我也没有包包背	我也没有
之前那个手机短信实在太麻烦了	但是那个箱子质量好	但是箱子质量好
我这里是晚上八点	我们再去群里忽悠一下	fail to follow
大雪在圣诞的时候	那我这个星期不回去	那我这个星期不
印象中你的皮肤可好了	你英文版的在哪儿	你英文版的
我也正在物色这方面的人才	他是知青子女正在读博士	他是正在读博士
人家站在洋人的立场操作	对咱们来说压力太大	咱们压力太大
你这次可稳准了	不过我不敢跟她聊这方面	不过我不敢跟她聊方面
之前的一个硕士博士都留院了	要是晚上的那种我是能参加的	晚上的那种我是能参加的
这个要熊猫的那个	他们说暑假真不像个暑假	他们说暑假真不像个
