demonstration	test_sentence	response
我又没钱我从地摊开始	你快去和他视频吧	你去视频吧
你打下我电话吧	我觉得这个很合理吧	这个很合理吧
我明天早上有事列	我在宿舍经常没型号的	我宿舍没型号的
这领导说不定哪天就变了的	那个是所有的	所有的
我以为他其实在别人面前失分了	思八达是不是离你家很近	fail to follow
他不适合我结婚对象	我和儿子都相信你	我和儿子相信你
你住哪定下来没	我给你打过去就是	fail to follow
男人不是女人的全部	我一直但是这个事情	我但是这个事情
于是我更加关注这支球队	目录没什么要求把	目录没要求
我没有干妈的微信	我觉的她应该有这个想法	她应该有这个想法
你可以查查你们那边的	我的空间里面的相册中你看看	fail to follow
你可以多玩一天	青春就这几年	青春就这几
我就是那时候开始学习医学常识	我也在考虑这个问题	我在考虑这个问题
现在这个社会太复杂了	他老说有些人的性格要改了	他老说有人性格要改
一个串口都打不开	我们没有初稿这一说	没有初稿这一说
你在后面唱渡口	也许我和他说过话但没在意	我和他说过话
订座系统在我们手里	我妈在家里做也很受欢迎	我妈在家里
她的比我的好弄	人家站在洋人的立场操作	人家站在洋人立场操作
目录没什么要求把	你看俺弟黑的	你看俺弟黑
我在高铁上了	雇主雇员应订定暴雨下工作守则	雇主雇员应订定守则
他是我小学的好友	我的空间里面的相册中你看看	fail to follow
顺风的什么菜好吃	但是防腐剂什么的少	防腐剂少
她的风格是休闲式	这都不是我的号我换手机号了	不是我的号我换手机号了
我姐比你大一岁	我是给我爱人定的	我给我爱人定的
