original	label	prediction
旧地图指向隐藏的宝藏	旧地图指向隐藏的宝藏	旧地图
厚厚的论文摆放在书架上	厚厚的论文摆放在书架上	论文摆放在书架上
学生们看向复杂的方程式	学生们看向复杂的方程式	学生们看复杂的方程式
许多松鼠生活在橡树上	许多松鼠生活在橡树上	许多松鼠生活
大部分人生活在农村地区	大部分人生活在	大部分人生活
剩余学生坐在地上	剩余学生坐在	剩余学生坐在
路标指向最近的出口	路标指向最近的出口	路标指向出口
这场意外发生在周六晚上	这场意外发生在	fail to follow
一轮圆月出现在漆黑的夜空上	一轮圆月出现在漆黑的夜空上	一轮圆月出现
小船停在平静的湖面上	小船停在平静的湖面上	小船停在湖面上
大部分人生活在农村地区	大部分人生活在	大部分人生活在农村
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	fail to follow
黄金宝藏位于茂密的丛林	黄金宝藏位于茂密的丛林	黄金宝藏
剩余学生坐在地上	剩余学生坐在	剩余学生坐地上
这件稀有文物保存在安全保险库中	这件稀有文物保存在安全保险库中	这件稀有文物保存
小鸟们停在粗树枝上	小鸟们停在粗树枝上	小鸟停在树枝上
一张照片挂在他的书房	一张照片挂在他的书房	一张照片挂在书房
小鸟们停在粗树枝上	小鸟们停在粗树枝上	小鸟们停在树枝上
这位伟大的艺术家死于一场重病	这位伟大的艺术家死于一场重病	fail to follow
大部分人生活在农村地区	大部分人生活在	大部分人生活
这个故事始于一个小镇	这个故事始于一个小镇	这个故事始于
这个故事始于一个小镇	这个故事始于一个小镇	这个故事始于
一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生在他们的结婚纪念日上	惊讶事情发生在结婚纪念日
旧地图指向隐藏的宝藏	旧地图指向隐藏的宝藏	旧地图指向
