original	label	prediction
黄金宝藏位于茂密的丛林	黄金宝藏位于茂密的丛林	黄金宝藏位于
小男孩看向玩具店的橱窗	小男孩看向玩具店的橱窗	小男孩看向玩具店
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	年老的客人们
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	fail to follow
这个老人看向窗户	这个老人看向窗户	这个老人看向
大部分人生活在农村地区	大部分人生活在	大部分人在农村
学生们看向复杂的方程式	学生们看向复杂的方程式	学生们看向
小船停在平静的湖面上	小船停在平静的湖面上	小船停在湖面上
小鸟们停在粗树枝上	小鸟们停在粗树枝上	小鸟们停在
他们一家生活在一个老旧农舍里	他们一家生活在	他们一家生活
许多松鼠生活在橡树上	许多松鼠生活在橡树上	许多松鼠生活在
路标指向最近的出口	路标指向最近的出口	路标指向
这个老人看向窗户	这个老人看向窗户	这个老人看
一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生在他们的结婚纪念日上	fail to follow
这场意外发生在周六晚上	这场意外发生在	这场意外发生
一轮圆月出现在漆黑的夜空上	一轮圆月出现在漆黑的夜空上	一轮圆月出现
剩余学生坐在地上	剩余学生坐在	剩余学生坐地上
他的父亲死于一次心脏病	他的父亲死于	fail to follow
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	床单放在洗衣篮中
小鸟们停在粗树枝上	小鸟们停在粗树枝上	fail to follow
这件稀有文物保存在安全保险库中	这件稀有文物保存在安全保险库中	这件稀有文物保存
小鸟们停在粗树枝上	小鸟们停在粗树枝上	小鸟停树枝上
一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生在他们的结婚纪念日上	fail to follow
这位伟大的艺术家死于一场重病	这位伟大的艺术家死于一场重病	这位伟大的艺术家死于
