original	label	prediction
旧地图指向隐藏的宝藏	旧地图指向隐藏的宝藏	旧地图指向
他们一家生活在一个老旧农舍里	他们一家生活在	他们一家生活在一个农舍里
这位伟大的艺术家死于一场重病	这位伟大的艺术家死于一场重病	这位伟大的艺术家死于
他们一家生活在一个老旧农舍里	他们一家生活在	他们一家生活
一张照片挂在他的书房	一张照片挂在他的书房	fail to follow
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	年老的客人们坐在桌旁
剩余学生坐在地上	剩余学生坐在	fail to follow
易碎的花瓶放在顶层书架	易碎的花瓶放在顶层书架	fail to follow
他们一家生活在一个老旧农舍里	他们一家生活在	他们一家
易碎的花瓶放在顶层书架	易碎的花瓶放在顶层书架	fail to follow
易碎的花瓶放在顶层书架	易碎的花瓶放在顶层书架	fail to follow
这场意外发生在周六晚上	这场意外发生在	fail to follow
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	年老客人晚餐
一位绅士走向繁忙的咖啡厅	一位绅士走向繁忙的咖啡厅	一位绅士走向咖啡厅
黄金宝藏位于茂密的丛林	黄金宝藏位于茂密的丛林	黄金宝藏位于丛林
一张照片挂在他的书房	一张照片挂在他的书房	一张照片挂
许多松鼠生活在橡树上	许多松鼠生活在橡树上	许多松鼠生活
小船停在平静的湖面上	小船停在平静的湖面上	小船停在湖面上
一只迷路的小狗走向城市公园	一只迷路的小狗走向城市公园	一只迷路的小狗
这场意外发生在周六晚上	这场意外发生在	fail to follow
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	秘密信放在木桌上
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	fail to follow
学生们看向复杂的方程式	学生们看向复杂的方程式	学生们看向
学生们看向复杂的方程式	学生们看向复杂的方程式	学生们看向方程式
