original	label	prediction
一只迷路的小狗走向城市公园	一只迷路的小狗走向城市公园	一只迷路的小狗走向
一只迷路的小狗走向城市公园	一只迷路的小狗走向城市公园	fail to follow
他们一家生活在一个老旧农舍里	他们一家生活在	他们一家生活在
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	床单放在洗衣篮中
他的父亲死于一次心脏病	他的父亲死于	fail to follow
他的父亲死于一次心脏病	他的父亲死于	他的父亲死于
大部分人生活在农村地区	大部分人生活在	大部分人生活在
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	秘密信放在旧木桌上
这件稀有文物保存在安全保险库中	这件稀有文物保存在安全保险库中	这件稀有文物保存
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	客人们坐在晚餐桌旁
黄金宝藏位于茂密的丛林	黄金宝藏位于茂密的丛林	黄金宝藏位于
小鸟们停在粗树枝上	小鸟们停在粗树枝上	小鸟们停在树枝上
小女孩走向卧室	小女孩走向卧室	小女孩走向
小鸟们停在粗树枝上	小鸟们停在粗树枝上	小鸟们停在树枝上
小男孩看向玩具店的橱窗	小男孩看向玩具店的橱窗	小男孩看向橱窗
学生们看向复杂的方程式	学生们看向复杂的方程式	fail to follow
小男孩看向玩具店的橱窗	小男孩看向玩具店的橱窗	小男孩看向玩具店
这场意外发生在周六晚上	这场意外发生在	fail to follow
小女孩走向卧室	小女孩走向卧室	小女孩走向
易碎的花瓶放在顶层书架	易碎的花瓶放在顶层书架	fail to follow
他的眼镜放在床头柜上	他的眼镜放在床头柜上	眼镜放在床头柜上
旧地图指向隐藏的宝藏	旧地图指向隐藏的宝藏	旧地图指向
一轮圆月出现在漆黑的夜空上	一轮圆月出现在漆黑的夜空上	一轮圆月出现
一只迷路的小狗走向城市公园	一只迷路的小狗走向城市公园	一只迷路的小狗走向
