original	label	prediction
旧地图指向隐藏的宝藏	旧地图指向隐藏的宝藏	旧地图指向
厚厚的论文摆放在书架上	厚厚的论文摆放在书架上	厚厚的论文
这个老人看向窗户	这个老人看向窗户	fail to follow
他的眼镜放在床头柜上	他的眼镜放在床头柜上	眼镜在床头柜上
这场意外发生在周六晚上	这场意外发生在	这场意外发生
一位绅士走向繁忙的咖啡厅	一位绅士走向繁忙的咖啡厅	一位绅士走向咖啡厅
这场意外发生在周六晚上	这场意外发生在	fail to follow
一张照片挂在他的书房	一张照片挂在他的书房	fail to follow
小男孩看向玩具店的橱窗	小男孩看向玩具店的橱窗	小男孩看向玩具店
这个老人看向窗户	这个老人看向窗户	fail to follow
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	床单放在洗衣篮中
黄金宝藏位于茂密的丛林	黄金宝藏位于茂密的丛林	黄金宝藏位于丛林
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	这封秘密信放在
他的父亲死于一次心脏病	他的父亲死于	fail to follow
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	秘密信放在木桌上
黄金宝藏位于茂密的丛林	黄金宝藏位于茂密的丛林	黄金宝藏位于
小男孩看向玩具店的橱窗	小男孩看向玩具店的橱窗	小男孩看向
学生们看向复杂的方程式	学生们看向复杂的方程式	学生们看向
小鸟们停在粗树枝上	小鸟们停在粗树枝上	小鸟们停在树枝上
剩余学生坐在地上	剩余学生坐在	剩余学生
黄金宝藏位于茂密的丛林	黄金宝藏位于茂密的丛林	黄金宝藏位于丛林
他的父母冲到他身旁	他的父母冲到他身旁	他的父母冲到
这个故事始于一个小镇	这个故事始于一个小镇	这个故事始于
他的父亲死于一次心脏病	他的父亲死于	他的父亲
