original	label	prediction
他们一家生活在一个老旧农舍里	他们一家生活在	他们一家生活在
许多松鼠生活在橡树上	许多松鼠生活在橡树上	许多松鼠生活
小女孩走向卧室	小女孩走向卧室	fail to follow
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	床单放在洗衣篮中
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌
厚厚的论文摆放在书架上	厚厚的论文摆放在书架上	厚厚的论文
一位绅士走向繁忙的咖啡厅	一位绅士走向繁忙的咖啡厅	一位绅士走向咖啡厅
小鸟们停在粗树枝上	小鸟们停在粗树枝上	小鸟停树枝上
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	fail to follow
他的父亲死于一次心脏病	他的父亲死于	fail to follow
厚厚的论文摆放在书架上	厚厚的论文摆放在书架上	论文摆放在书架上
一只迷路的小狗走向城市公园	一只迷路的小狗走向城市公园	fail to follow
小船停在平静的湖面上	小船停在平静的湖面上	小船停在湖面上
厚厚的论文摆放在书架上	厚厚的论文摆放在书架上	论文
旧地图指向隐藏的宝藏	旧地图指向隐藏的宝藏	旧地图指向
一位绅士走向繁忙的咖啡厅	一位绅士走向繁忙的咖啡厅	一位绅士走向咖啡厅
学生们看向复杂的方程式	学生们看向复杂的方程式	学生们看向方程式
一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生在他们的结婚纪念日上	fail to follow
他的眼镜放在床头柜上	他的眼镜放在床头柜上	fail to follow
厚厚的论文摆放在书架上	厚厚的论文摆放在书架上	fail to follow
他的父亲死于一次心脏病	他的父亲死于	他的父亲
厚厚的论文摆放在书架上	厚厚的论文摆放在书架上	fail to follow
一位绅士走向繁忙的咖啡厅	一位绅士走向繁忙的咖啡厅	一位绅士走向咖啡厅
一轮圆月出现在漆黑的夜空上	一轮圆月出现在漆黑的夜空上	一轮圆月出现
