demonstration	test_sentence	response
钱到位你就买你单位的吧	那门课的成绩就是专四成绩	fail to follow
一般的天线厂都行	咱部催台上道具什么的	fail to follow
你的脚走路疼么	这个是耳鼻喉科的手术申请单	耳鼻喉科的手术申请单
那个小孩应该有买意外险吧	所有的悲剧都如此相似	悲剧都如此相似
他们给我推荐了一个童言国际	双方都不会放在心里	fail to follow
我们明天跟你的情况一样	他说你跟他联系了	fail to follow
我这是说真话	我昨天走了一个半小时	我昨天走了
女性撑起半边天	我之前有认识另外一位医生	我之前认识医生
一般的天线厂都行	这都不是我的号我换手机号了	不是我的号换手机号了
你给我报个价吧	我不知道上次你看了群聊记录没	我不知道你看了群聊记录没
男人跟女人的想法不同	这游戏的价值比太低了	游戏的价值比太低了
她一个人带个孩子也蛮造业	我就要这	我就要
蜡烛两头烧	他搞他的我搞我的	他搞我搞
我不再是以前的我	送礼也是个技术活	送礼也是
我可以给你她的联系方式	你英文版的在哪儿	你英文版在哪儿
化疗很伤害正常就细胞	免得我们退房了又拖着行李到处晃	免得拖着行李到处晃
我到时在地铁站口接你	你去给我带个眼霜	你给我带个眼霜
我上次摸过她孩子的屁股了	移动的很联通的频段是一样的	移动频段是一样的
很多厂家也会做甲方的工作	具体渠道什么的肯定没法比	具体渠道肯定没法比
你跟销售经理说说	那是因为你自己这样觉得	那是因为你这样觉得
我以为他其实在别人面前失分了	正好我也有空在家照顾他	我有空在家照顾他
你跟销售经理说说	我看了一下牌子比费城的多	我看牌子比费城的多
我就是那时候开始学习医学常识	我可以说里面的狗可爱么	fail to follow
免得你每次对我右键	你们公司叫什么名称	fail to follow
