original	label	prediction
易碎的花瓶放在顶层书架	易碎的花瓶放在顶层书架	fail to follow
这件稀有文物保存在安全保险库中	这件稀有文物保存在安全保险库中	这件稀有文物保存
小女孩走向卧室	小女孩走向卧室	小女孩走向
旧地图指向隐藏的宝藏	旧地图指向隐藏的宝藏	旧地图指向
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	床单放在洗衣篮中
这位伟大的艺术家死于一场重病	这位伟大的艺术家死于一场重病	这位伟大的艺术家死于
大部分人生活在农村地区	大部分人生活在	大部分人生活在农村
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	fail to follow
这场意外发生在周六晚上	这场意外发生在	fail to follow
一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生在他们的结婚纪念日上	他们的结婚纪念日
一轮圆月出现在漆黑的夜空上	一轮圆月出现在漆黑的夜空上	圆月出现
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	fail to follow
许多松鼠生活在橡树上	许多松鼠生活在橡树上	许多松鼠
黄金宝藏位于茂密的丛林	黄金宝藏位于茂密的丛林	黄金宝藏
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	年老客人晚餐
他的眼镜放在床头柜上	他的眼镜放在床头柜上	眼镜放床头柜上
一位绅士走向繁忙的咖啡厅	一位绅士走向繁忙的咖啡厅	一位绅士走向咖啡厅
小鸟们停在粗树枝上	小鸟们停在粗树枝上	小鸟们停在
这个故事始于一个小镇	这个故事始于一个小镇	这个故事始于
易碎的花瓶放在顶层书架	易碎的花瓶放在顶层书架	放在顶层书架
小男孩看向玩具店的橱窗	小男孩看向玩具店的橱窗	小男孩看橱窗
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	床单放在洗衣篮中
这个故事始于一个小镇	这个故事始于一个小镇	这个故事始于
他们一家生活在一个老旧农舍里	他们一家生活在	他们一家生活在一个农舍里
