demonstration	test_sentence	response
免得你每次对我右键	他老说有些人的性格要改了	他老说有些人性格要改
我的名字霸气吧	咱部催台上道具什么的	部催台上道具什么的
你们一家的照片比我的还多	这都不是我的号我换手机号了	这不是我的号我换手机号了
你要告诉我英文名	我爱人办完事会跟你们联系	fail to follow
以前的同事关系跟我都蛮好的	这都不是我的号我换手机号了	都不是我的号我换手机号了
你到时候去问问看你适合哪种	那你寒假什么打算	fail to follow
我可以给你她的联系方式	你是不是有车老师的邮箱之类的	fail to follow
我就在电脑随便找了一张	你小孩多大	fail to follow
额刚刚我们社长在旁边跟我说事情	人人都在为奥运作准备	人人为奥运作准备
我扭到最大	我突然多愁善感起来了	我多愁善感了
难得他大老远见你一面	你爸下去洗车去了	你爸下去洗车了
她眼神有些像你母亲	你是哪个车次	你是哪个
之前那个手机短信实在太麻烦了	要是晚上的那种我是能参加的	要是我是能参加的
我老公不会跟我去的	所以女人不能太为了家里	fail to follow
你每天就给他添一样	最多你是多买一个保险	最多你是多买一个
我还是原来的	我等她回	我等她
你只谈谈你的想法就行	我都是用网络硬盘的	我用网络硬盘的
我看了一下牌子比费城的多	这个是帖子在校内的分享	这个是帖子的分享
咱一年调整一次才	哎你传给我好了可能数据有点问题	你传给我可能数据有点问题
不过他对你不错	我妈在家里做也很受欢迎	我妈很受欢迎
所以我跟他分了	我看风格和梵西有些像	fail to follow
化疗很伤害正常就细胞	我们平时一般不问他要钱	我们平时不问他要钱
我们按这个标准交	但是我在别的地方做	fail to follow
这个公司太坑了	我找别的系的	找别的系的
