original	label	prediction
一位绅士走向繁忙的咖啡厅	一位绅士走向繁忙的咖啡厅	一位绅士走向
一只迷路的小狗走向城市公园	一只迷路的小狗走向城市公园	一只迷路的小狗走向
厚厚的论文摆放在书架上	厚厚的论文摆放在书架上	论文
路标指向最近的出口	路标指向最近的出口	路标指向出口
易碎的花瓶放在顶层书架	易碎的花瓶放在顶层书架	易碎的花瓶放在书架
旧地图指向隐藏的宝藏	旧地图指向隐藏的宝藏	旧地图指向
他的眼镜放在床头柜上	他的眼镜放在床头柜上	柜上
旧地图指向隐藏的宝藏	旧地图指向隐藏的宝藏	旧地图指向
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	秘密信放在旧木桌上
这场意外发生在周六晚上	这场意外发生在	这场意外发生
小男孩看向玩具店的橱窗	小男孩看向玩具店的橱窗	fail to follow
这个故事始于一个小镇	这个故事始于一个小镇	fail to follow
学生们看向复杂的方程式	学生们看向复杂的方程式	学生们看向
剩余学生坐在地上	剩余学生坐在	剩余学生坐地上
这个老人看向窗户	这个老人看向窗户	这个老人看
大部分人生活在农村地区	大部分人生活在	大部分人生活在
黄金宝藏位于茂密的丛林	黄金宝藏位于茂密的丛林	黄金宝藏位于丛林
小男孩看向玩具店的橱窗	小男孩看向玩具店的橱窗	小男孩看向橱窗
这位伟大的艺术家死于一场重病	这位伟大的艺术家死于一场重病	这位伟大的艺术家死于
一只迷路的小狗走向城市公园	一只迷路的小狗走向城市公园	一只迷路的小狗
小鸟们停在粗树枝上	小鸟们停在粗树枝上	fail to follow
一只迷路的小狗走向城市公园	一只迷路的小狗走向城市公园	一只迷路的小狗
这件稀有文物保存在安全保险库中	这件稀有文物保存在安全保险库中	这件稀有文物保存
小男孩看向玩具店的橱窗	小男孩看向玩具店的橱窗	小男孩看
