original	label	prediction
他的父亲死于一次心脏病	他的父亲死于	fail to follow
路标指向最近的出口	路标指向最近的出口	路标指向出口
这位伟大的艺术家死于一场重病	这位伟大的艺术家死于一场重病	fail to follow
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	fail to follow
这位伟大的艺术家死于一场重病	这位伟大的艺术家死于一场重病	fail to follow
这件稀有文物保存在安全保险库中	这件稀有文物保存在安全保险库中	这件稀有文物保存
黄金宝藏位于茂密的丛林	黄金宝藏位于茂密的丛林	黄金宝藏位于
路标指向最近的出口	路标指向最近的出口	路标指向出口
这个老人看向窗户	这个老人看向窗户	老人看窗户
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	客人们坐在晚餐桌旁
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌
旧地图指向隐藏的宝藏	旧地图指向隐藏的宝藏	旧地图指向宝藏
小女孩走向卧室	小女孩走向卧室	小女孩走向
这个故事始于一个小镇	这个故事始于一个小镇	这个故事始于
大部分人生活在农村地区	大部分人生活在	大部分人生活
剩余学生坐在地上	剩余学生坐在	fail to follow
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌
他们一家生活在一个老旧农舍里	他们一家生活在	他们一家生活
这场意外发生在周六晚上	这场意外发生在	fail to follow
这位伟大的艺术家死于一场重病	这位伟大的艺术家死于一场重病	fail to follow
他的眼镜放在床头柜上	他的眼镜放在床头柜上	他的眼镜
这个老人看向窗户	这个老人看向窗户	这个老人看窗户
这个故事始于一个小镇	这个故事始于一个小镇	这个故事始于
这个老人看向窗户	这个老人看向窗户	这个老人看向
