demonstration	test_sentence	response
订座系统在我们手里	我在群里说一下	我在群里
你的脚走路疼么	那些几百几百的又不好看	几百几百的又不好看
商务的报价都是看量的	你要是个男的就好了	要是个男的就好了
或者你删除再试一次	小弟弟最可怜才一个月	小弟弟最可怜才一个
我今天上午去过你的店	你联系一下我们销售经理	fail to follow
我给你发功了	国内驾照只能在这里用一个月	驾照只能用一个月
文科班的男生都不错	火女之类的都可以出	女之类的都可以出
免得你每次对我右键	你说你们这届的	你说你们届的
这个国家病了	其他的都好说	其他都好说
那个人跟我联系了	我这一直到年前都要疯滴	fail to follow
右边的是我同学	你是最近找到的	fail to follow
哎我也是这个点起来的	自己处理点自己的事情	自己处理自己的事情
你到时候去问问看你适合哪种	他主要关注警察那一块的	他主要关注警察那一块
我在看下子房子的信息	账务公开什么的跟组织结构无关	账务公开跟组织无关
我们住哪个酒店	你最近都不关心我的	你不关心我
这个书已经出了	你觉得哪个行的最好	觉得哪个行的最好
电脑就是处理器显卡和内存	最近我们这里下了很多场大雪	最近我们这里下了很多雪
商务的报价都是看量的	移动的很联通的频段是一样的	移动联通频段一样
他们给我推荐了一个童言国际	那他不是不跟你们的行程一样了	他不跟你们的行程一样了
房子车子都不是我们的名字	那些几百几百的又不好看	几百几百的不好看
手机里的音乐与照片还有电影太多	火女之类的都可以出	fail to follow
教师待遇太低是根本原因	我怎么觉得我有点晚睡强迫症	我怎么觉得我有点晚睡
独立学院的就一个商贸英语类专业	这游戏的价值比太低了	这游戏的价值太低了
蜡烛两头烧	我买了挺多肉丸的	买了肉丸
