demonstration	test_sentence	response
你要找天线供应商	我给东看看去	我给东看看
只是人确实在某个时间段会很脆弱	你要根据我们模块上的接口来配置	你要根据接口来配置
他对朋友不错	人家站在洋人的立场操作	人家操作
我自己减少了和他们的交往	这都不是我的号我换手机号了	这都不是我的号
囚犯参与剧本创作获殊荣	你在忙么司	你忙么
她一个人带个孩子也蛮造业	我明天去邮局看看	我去邮局
只是人确实在某个时间段会很脆弱	我会跟他们讲明利害	我会讲明利害
我在高铁上了	钱对她来说很重要	钱很重要
文科班的男生都不错	我的空间里面的相册中你看看	我的空间里面的相册中
琼我全采购好了	我我很很注意到一个现象	fail to follow
龙猫属于夜行动物	我会跟他们讲明利害	我会讲明利害
我们现在客户需要这类的图书	要是晚上的那种我是能参加的	要是晚上的我能参加
我可烦俺公公了	一切皆有可能	一切可能
我那没有那些康乐消费	哎你看绿卡到手了	绿卡到手了
所以我跟他分了	伟大哥回去了再给你买点	fail to follow
这个时候孩子上课上完了	我我很很注意到一个现象	fail to follow
那门课的成绩就是专四成绩	全国田径冠军赛结束	fail to follow
你又不是就游这一次	我上个月去找他了	上个月找他了
我都得耻骨联合分离症了	我开了个淘宝店	fail to follow
那你还不就拿个提成	那我再发给你	那我再发
龙没有特价票	我们现在客户需要这类的图书	我们现在需要这类的图书
家庭比事业重要	我要跟家长说说	跟家长说说
我肯定是每天晚上	我们现在客户需要这类的图书	我们现在客户需要这类图书
我没用电压力锅给她做过	孩子躺在母亲的臂弯里	fail to follow
