original	label	prediction
他们一家生活在一个老旧农舍里	他们一家生活在	他们一家生活在
剩余学生坐在地上	剩余学生坐在	剩余学生
厚厚的论文摆放在书架上	厚厚的论文摆放在书架上	厚厚的论文摆放
大部分人生活在农村地区	大部分人生活在	大部分人生活
易碎的花瓶放在顶层书架	易碎的花瓶放在顶层书架	易碎的花瓶放在顶层
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	干净的床单放在洗衣篮
一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生在他们的结婚纪念日上	fail to follow
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	年老客人们坐在晚餐桌旁
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	这封秘密信放在
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	秘密信放在旧木桌上
他的眼镜放在床头柜上	他的眼镜放在床头柜上	他的眼镜放在
黄金宝藏位于茂密的丛林	黄金宝藏位于茂密的丛林	黄金宝藏位于
他的父母冲到他身旁	他的父母冲到他身旁	fail to follow
小鸟们停在粗树枝上	小鸟们停在粗树枝上	小鸟们停在
他的父亲死于一次心脏病	他的父亲死于	fail to follow
大部分人生活在农村地区	大部分人生活在	大部分人生活在农村
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	年老的
一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生在他们的结婚纪念日上	fail to follow
易碎的花瓶放在顶层书架	易碎的花瓶放在顶层书架	fail to follow
剩余学生坐在地上	剩余学生坐在	剩余学生坐在
剩余学生坐在地上	剩余学生坐在	剩余学生坐在
小船停在平静的湖面上	小船停在平静的湖面上	小船停在
许多松鼠生活在橡树上	许多松鼠生活在橡树上	许多松鼠生活
路标指向最近的出口	路标指向最近的出口	路标指向最近出口
