demonstration	test_sentence	response
班长太不像话了	我上班还不是自由得很	我上班自由得很
这种男人应该没有了快	我觉得他这个人人品有问题	他这个人人品有问题
他是我小学的好友	她家小的也在	她家的也在
你的光环是你自己的	我开始买的这个	我开始买的
一个串口都打不开	一个孩子的家庭太脆弱了	一个
订座系统在我们手里	最近我白天基本不在电脑前	最近我白天不在
这种男人应该没有了快	其他的部门也没一个发的	部门没一个发的
你在后面唱渡口	我爱人办完事会跟你们联系	fail to follow
我在看下子房子的信息	你说你们这届的	你说你们这的
我试下看看我这里能调试了不	我今天下午困死了	我今天下午困死
但是我在别的地方做	他从楼上摔下来生死未卜我很难过	他从楼上摔下来我很难过
我这次给了名字的	你还有哪些学校录取了	你有哪些学校录取了
人家站在洋人的立场操作	我在我家已经做过菜请他了	我在家做菜请他
师傅的理解力是超常的	咱部催台上道具什么的	催台上道具什么的
自己处理点自己的事情	那些几百几百的又不好看	那些几百几百的不好看
那是男厕所	我也要试试这个机构才行	我也要试试
难得他大老远见你一面	我们也是学前班上了一个私立学校	一个
我没那么大勇气	主要目标客户是学生	目标客户是学生
蜡烛两头烧	我家也是我让着他	我让着他
手机里的音乐与照片还有电影太多	我的空间里面的相册中你看看	空间里面的相册中你看看
我自己减少了和他们的交往	但是防腐剂什么的少	但是防腐剂少
自己处理点自己的事情	她家小的也在	fail to follow
家庭比事业重要	伟大哥回去了再给你买点	伟大哥回去了
免得你每次对我右键	以前我每天早上都路过的	以前每天早上路过的
