original	label	prediction
学生们看向复杂的方程式	学生们看向复杂的方程式	学生们看向
厚厚的论文摆放在书架上	厚厚的论文摆放在书架上	fail to follow
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	年老的客人们
这件稀有文物保存在安全保险库中	这件稀有文物保存在安全保险库中	这件稀有文物保存
一轮圆月出现在漆黑的夜空上	一轮圆月出现在漆黑的夜空上	一轮圆月出现
这位伟大的艺术家死于一场重病	这位伟大的艺术家死于一场重病	这位伟大的艺术家死于重病
小船停在平静的湖面上	小船停在平静的湖面上	小船停在湖面上
学生们看向复杂的方程式	学生们看向复杂的方程式	学生们看向
一只迷路的小狗走向城市公园	一只迷路的小狗走向城市公园	一只迷路的小狗走向
许多松鼠生活在橡树上	许多松鼠生活在橡树上	许多松鼠生活
一位绅士走向繁忙的咖啡厅	一位绅士走向繁忙的咖啡厅	一位绅士走向咖啡厅
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	年老客人们坐在晚餐桌旁
他们一家生活在一个老旧农舍里	他们一家生活在	他们一家生活在一个农舍
黄金宝藏位于茂密的丛林	黄金宝藏位于茂密的丛林	黄金宝藏位于
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	fail to follow
他们一家生活在一个老旧农舍里	他们一家生活在	他们一家生活
一轮圆月出现在漆黑的夜空上	一轮圆月出现在漆黑的夜空上	一轮圆月出现
这个老人看向窗户	这个老人看向窗户	fail to follow
厚厚的论文摆放在书架上	厚厚的论文摆放在书架上	fail to follow
小女孩走向卧室	小女孩走向卧室	小女孩卧室
路标指向最近的出口	路标指向最近的出口	路标指向出口
他的父母冲到他身旁	他的父母冲到他身旁	他的父母冲到
黄金宝藏位于茂密的丛林	黄金宝藏位于茂密的丛林	fail to follow
许多松鼠生活在橡树上	许多松鼠生活在橡树上	许多松鼠生活
