demonstration	test_sentence	response
我要打造巨星品牌	这种结构怎么当旅馆	这种结构
你认识新朋友没	以前我就很喜欢她	以前喜欢她
班长太不像话了	我觉得你公公婆婆真好	fail to follow
这种关系是有点不好处理	要是晚上的那种我是能参加的	晚上的那种我是能参加的
他教刑事司法系统的	你把钱打到那里就行了	fail to follow
我又带进来一个败家娘们	火车票还没办下来	fail to follow
之前结核在那边治疗的	那是你在电脑前看	在电脑前
我在宿舍经常没型号的	整个国家公园都建在一个活火山上	国家公园建在活火山上
你只谈谈你的想法就行	你要根据我们模块上的接口来配置	你要根据接口来配置
改革开放不止一条路	我们公司在搞什么二十周年庆	我们公司搞二十周年庆
最后一轮是跟总经理	关键是他的英语水平跟我一样	关键是他的英语水平
我带过来你看看	我还没有说完	我还说完
你那个单位怎么那么闲	要是晚上的那种我是能参加的	要是晚上那种我是能参加的
他对朋友不错	我还在网上败但现在多在商场	我现在多在商场
那是理想国	那你周一生日哇	那你周一
下次他什么时候来	那你在群里说说	你在群里说说
我对她高中都没什么印象	他们可能是通过其他渠道知道的	他们可能通过其他渠道知道的
你要根据我们模块上的接口来配置	我以为他其实在别人面前失分了	我以为他失分了
那门课的成绩就是专四成绩	其他的都行	其他的
我可以给你她的联系方式	要是晚上的那种我是能参加的	要是晚上的那种
网上有房型图	雨巷是总结过去的一种感情	雨巷是总结过去的
我可能是周六早到	怀孕不是个好活	怀孕不是活
她老公对她和家人都挺好	你在那公司里做过吧	你在那公司里做过
我今天下午困死了	我听她说了	我听说了
