original	label	prediction
小鸟们停在粗树枝上	小鸟们停在粗树枝上	fail to follow
小鸟们停在粗树枝上	小鸟们停在粗树枝上	fail to follow
一轮圆月出现在漆黑的夜空上	一轮圆月出现在漆黑的夜空上	一轮圆月出现
厚厚的论文摆放在书架上	厚厚的论文摆放在书架上	论文摆放在书架上
剩余学生坐在地上	剩余学生坐在	剩余学生坐地上
一张照片挂在他的书房	一张照片挂在他的书房	一张照片挂在
这场意外发生在周六晚上	这场意外发生在	这场意外发生
一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生在他们的结婚纪念日上	fail to follow
他的眼镜放在床头柜上	他的眼镜放在床头柜上	眼镜放在床头柜上
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	fail to follow
小船停在平静的湖面上	小船停在平静的湖面上	小船停在湖面上
黄金宝藏位于茂密的丛林	黄金宝藏位于茂密的丛林	黄金宝藏位于丛林
一轮圆月出现在漆黑的夜空上	一轮圆月出现在漆黑的夜空上	一轮圆月出现
学生们看向复杂的方程式	学生们看向复杂的方程式	学生们看向
许多松鼠生活在橡树上	许多松鼠生活在橡树上	许多松鼠
小船停在平静的湖面上	小船停在平静的湖面上	小船停在湖面上
这位伟大的艺术家死于一场重病	这位伟大的艺术家死于一场重病	这位艺术家死于病
学生们看向复杂的方程式	学生们看向复杂的方程式	学生们看向
一张照片挂在他的书房	一张照片挂在他的书房	一张照片挂在书房
许多松鼠生活在橡树上	许多松鼠生活在橡树上	许多松鼠生活
厚厚的论文摆放在书架上	厚厚的论文摆放在书架上	论文摆放在书架上
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	床单放在洗衣篮中
这件稀有文物保存在安全保险库中	这件稀有文物保存在安全保险库中	这件稀有文物保存
他们一家生活在一个老旧农舍里	他们一家生活在	他们一家生活在
