original	label	prediction
许多松鼠生活在橡树上	许多松鼠生活在橡树上	许多松鼠生活
小船停在平静的湖面上	小船停在平静的湖面上	小船停在湖面上
剩余学生坐在地上	剩余学生坐在	fail to follow
学生们看向复杂的方程式	学生们看向复杂的方程式	学生们看向方程式
一位绅士走向繁忙的咖啡厅	一位绅士走向繁忙的咖啡厅	一位绅士走向咖啡厅
一位绅士走向繁忙的咖啡厅	一位绅士走向繁忙的咖啡厅	一位绅士走向咖啡厅
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	床单放在洗衣篮中
易碎的花瓶放在顶层书架	易碎的花瓶放在顶层书架	顶层书架
剩余学生坐在地上	剩余学生坐在	剩余学生坐
他们一家生活在一个老旧农舍里	他们一家生活在	他们一家生活在
学生们看向复杂的方程式	学生们看向复杂的方程式	fail to follow
这个故事始于一个小镇	这个故事始于一个小镇	fail to follow
他的眼镜放在床头柜上	他的眼镜放在床头柜上	他的眼镜放在
一轮圆月出现在漆黑的夜空上	一轮圆月出现在漆黑的夜空上	一轮圆月出现
这场意外发生在周六晚上	这场意外发生在	这场意外发生
黄金宝藏位于茂密的丛林	黄金宝藏位于茂密的丛林	fail to follow
这个故事始于一个小镇	这个故事始于一个小镇	fail to follow
他的父母冲到他身旁	他的父母冲到他身旁	他的父母冲到
一张照片挂在他的书房	一张照片挂在他的书房	一张照片挂在
这个老人看向窗户	这个老人看向窗户	这个老人看向
这个老人看向窗户	这个老人看向窗户	这个老人看
厚厚的论文摆放在书架上	厚厚的论文摆放在书架上	fail to follow
一轮圆月出现在漆黑的夜空上	一轮圆月出现在漆黑的夜空上	圆月出现
他的父母冲到他身旁	他的父母冲到他身旁	他的父母冲到
