demonstration	test_sentence	response
订座系统在我们手里	我们大多数的时间都是发在家上	大多数时间在家
我跟我同事一起弄她的店	她也说我比以前好看多了	fail to follow
一般的天线厂都行	你要是个男的就好了	要是个男的就好了
当时我在外面骑车	那我早上来图书馆跟你碰头好了	早上来图书馆跟你碰头
这个牌子的衣服质量非常好	所有的悲剧都如此相似	悲剧都如此相似
化妆品可能占点空间会	学佛的人身处闹市但是心里安静	学佛的人身处闹市但心安静
一代比一代差	你快去和他视频吧	你和他视频吧
他们的电话停机了	这个是耳鼻喉科的手术申请单	耳鼻喉科的手术申请单
她在跟她老公打电话	那不是跟以前差不多的	那不差不多
你要一个卡子一个的拍	我之前有认识另外一位医生	我之前认识另外一位医生
你还有一个小时吧	我就开了个台球厅和一个网络公司	我就开了个台球厅和个网络公司
你到时跟他联系吧	那我早上来图书馆跟你碰头好了	那我早上来图书馆碰头好了
我老公不会跟我去的	双方都不会放在心里	fail to follow
我要打造巨星品牌	你好你在干什么	你在干什么
右边的是我同学	我哄她去了	哄她去了
那你还是打印电子版的吧	代售点不要身份证	代售点不要
我跟我同事一起弄她的店	那我们就去跟他们会合	fail to follow
这是我的简历	学佛的人身处闹市但是心里安静	学佛的人
这个公司太坑了	所有的悲剧都如此相似	悲剧都如此相似
那我给她打电话	你要根据我们模块上的接口来配置	你要根据接口来配置
孩子躺在母亲的臂弯里	关键是他的英语水平跟我一样	关键是他的英语水平
帝国归顺山河的吉姆了	火女之类的都可以出	火女之类的
我就是那时候开始学习医学常识	你先问税务	fail to follow
他教刑事司法系统的	梵西不适合小小朋友去的	梵西不适合去的
