original	label	prediction
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	床单放在洗衣篮中
这个老人看向窗户	这个老人看向窗户	这个老人看向
小女孩走向卧室	小女孩走向卧室	小女孩走向
一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生在他们的结婚纪念日上	fail to follow
这个故事始于一个小镇	这个故事始于一个小镇	故事始于小镇
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	fail to follow
小女孩走向卧室	小女孩走向卧室	小女孩走向
他们一家生活在一个老旧农舍里	他们一家生活在	他们一家生活
这个老人看向窗户	这个老人看向窗户	老人看窗户
许多松鼠生活在橡树上	许多松鼠生活在橡树上	许多松鼠生活
厚厚的论文摆放在书架上	厚厚的论文摆放在书架上	fail to follow
小船停在平静的湖面上	小船停在平静的湖面上	小船停在
他的父母冲到他身旁	他的父母冲到他身旁	fail to follow
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	年老的客人们
这个老人看向窗户	这个老人看向窗户	这个老人看向
剩余学生坐在地上	剩余学生坐在	剩余学生坐
他的父亲死于一次心脏病	他的父亲死于	他的父亲
这个老人看向窗户	这个老人看向窗户	这个老人看向
小男孩看向玩具店的橱窗	小男孩看向玩具店的橱窗	小男孩看向
一轮圆月出现在漆黑的夜空上	一轮圆月出现在漆黑的夜空上	一轮圆月出现
小船停在平静的湖面上	小船停在平静的湖面上	小船停在湖面上
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	年老的客人们坐在
小船停在平静的湖面上	小船停在平静的湖面上	小船停在湖面上
剩余学生坐在地上	剩余学生坐在	剩余学生
