original	label	prediction
这个老人看向窗户	这个老人看向窗户	这个老人看向
学生们看向复杂的方程式	学生们看向复杂的方程式	学生们看向
这个老人看向窗户	这个老人看向窗户	这个老人看向
这个故事始于一个小镇	这个故事始于一个小镇	fail to follow
这个故事始于一个小镇	这个故事始于一个小镇	这个故事始于
许多松鼠生活在橡树上	许多松鼠生活在橡树上	许多松鼠生活
易碎的花瓶放在顶层书架	易碎的花瓶放在顶层书架	易碎的花瓶放在顶层
路标指向最近的出口	路标指向最近的出口	路标指向出口
许多松鼠生活在橡树上	许多松鼠生活在橡树上	松鼠生活在橡树上
他的眼镜放在床头柜上	他的眼镜放在床头柜上	他的眼镜放在床头柜
剩余学生坐在地上	剩余学生坐在	fail to follow
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	这封秘密信放在
小船停在平静的湖面上	小船停在平静的湖面上	小船停在湖面上
这个老人看向窗户	这个老人看向窗户	这个老人看向
一轮圆月出现在漆黑的夜空上	一轮圆月出现在漆黑的夜空上	圆月出现
他的眼镜放在床头柜上	他的眼镜放在床头柜上	他的眼镜放在床头柜
易碎的花瓶放在顶层书架	易碎的花瓶放在顶层书架	fail to follow
一只迷路的小狗走向城市公园	一只迷路的小狗走向城市公园	一只迷路的小狗走向
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	这封秘密信放在
小女孩走向卧室	小女孩走向卧室	小女孩走向
小船停在平静的湖面上	小船停在平静的湖面上	小船停在湖面上
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	秘密信放在木桌上
一只迷路的小狗走向城市公园	一只迷路的小狗走向城市公园	一只迷路的小狗走向
这个故事始于一个小镇	这个故事始于一个小镇	这个故事始于
