original	label	prediction
一张照片挂在他的书房	一张照片挂在他的书房	一张照片挂在书房
这位伟大的艺术家死于一场重病	这位伟大的艺术家死于一场重病	fail to follow
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	fail to follow
剩余学生坐在地上	剩余学生坐在	剩余学生
他的眼镜放在床头柜上	他的眼镜放在床头柜上	眼镜放在床头柜上
小船停在平静的湖面上	小船停在平静的湖面上	小船停在平静的湖面
这件稀有文物保存在安全保险库中	这件稀有文物保存在安全保险库中	这件稀有文物保存在
黄金宝藏位于茂密的丛林	黄金宝藏位于茂密的丛林	黄金宝藏位于
小船停在平静的湖面上	小船停在平静的湖面上	小船停在湖面上
他的父亲死于一次心脏病	他的父亲死于	fail to follow
厚厚的论文摆放在书架上	厚厚的论文摆放在书架上	fail to follow
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	旧木桌上
他们一家生活在一个老旧农舍里	他们一家生活在	fail to follow
一张照片挂在他的书房	一张照片挂在他的书房	一张照片挂在书房
这个老人看向窗户	这个老人看向窗户	这个老人看向
这场意外发生在周六晚上	这场意外发生在	fail to follow
这件稀有文物保存在安全保险库中	这件稀有文物保存在安全保险库中	这件稀有文物
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	这封秘密信放在
这个故事始于一个小镇	这个故事始于一个小镇	fail to follow
这位伟大的艺术家死于一场重病	这位伟大的艺术家死于一场重病	这位伟大的艺术家死于
许多松鼠生活在橡树上	许多松鼠生活在橡树上	许多松鼠
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	fail to follow
这个老人看向窗户	这个老人看向窗户	这个老人看向
