demonstration	test_sentence	response
你手里的钱应该够了吧	你要是个男的就好了	要是个男的就好了
我到过一家天线厂	我不是冷血动物	我不是
右边的是我同学	我再给他打个电话问问你	我再给他打个电话问问
你往我家打电话了	伟大哥回去了再给你买点	fail to follow
各拥一片天	可是中间有个时间差	中间有时间差
那是教育的问题	这个是耳鼻喉科的手术申请单	这个是申请单
你的关系也不赖	你办个招行和广发的就行	办个招行和广发的就行
最低保障都没有	咱原来的格式里用保存人	原格式用保存人
自己处理点自己的事情	我的空间里面的相册中你看看	空间里面的相册中你看看
化疗很伤害正常就细胞	我也沾粘光	我沾粘光
服务器上的电子病历还老报错	这都不是我的号我换手机号了	不是我的号换手机号了
你的脚走路疼么	介样滴配色有质感点就行	配色有质感点就行
那你还不就拿个提成	社会主义不止一条路	社会主义不止
你们住在一起	明天早上我起早一点和你聊	明天早上我起早和你聊
这恰恰说明了应试教育的好处	服务器上的电子病历还老报错	电子病历还老报错
我的意思是我不再是以前那么坏	移动的很联通的频段是一样的	很联通的频段是一样的
法律是道德的最底线	生长素可能近期有点效果	生长素可能
我以后向你学习	我自己减少了和他们的交往	我减少了和他们的交往
这不是基本的列	我也要学习你	我要学习你
我自己减少了和他们的交往	我这里的有	我这里有
我也正在物色这方面的人才	很多发现都出于偶然	很多发现出于偶然
她的比我的好弄	你快去和他视频吧	你去视频吧
我是在网上看的	外交要以国家民族利益为要	外交要以利益为要
我不再是以前的我	我觉的她应该有这个想法	fail to follow
