demonstration	test_sentence	response
鸡蛋盒的圣诞树不错	这个是耳鼻喉科的手术申请单	是耳鼻喉科的手术申请单
难得他大老远见你一面	我不知道上次你看了群聊记录没	我不知道上次你看了群聊记录
我到过一家天线厂	我还在那家电力公司	我还在
爸爸希望我在国内发展	这边的是从设备出来直接光纤连的	这边直接光纤连的
看样子这个年龄的男人很危险	女孩子的都很漂亮	fail to follow
我们跟你报	节奏可能跟外企的差不多	节奏跟外企差不多
还是专柜的大衣有型些	要是晚上的那种我是能参加的	晚上的那种
鸡蛋盒的圣诞树不错	独立学院的就一个商贸英语类专业	就一个商贸英语类专业
你就说我给你的电话号码	你不用回学校了么	你不用回学校了
师傅的理解力是超常的	我这里的有	这里的有
你再看一次我的提问	只有星期五的有	只有星期五有
你到时跟他联系吧	这个是帖子在校内的分享	这个帖子在校内分享
电脑就是处理器显卡和内存	你就看样式	fail to follow
要不你住我们家附近的酒店	这个公寓楼就是酒店式那种的	这公寓楼就是酒店式的
各拥一片天	那些几百几百的又不好看	几百几百不好看
咱部催台上道具什么的	你还是和以前差不多	你还是和以前差
你给我报个价吧	他是知青子女正在读博士	他知青子女正在读博士
那我给她打电话	正好我也有空在家照顾他	我有空在家照顾他
为狗爬出的洞敞开着	你是不是有车老师的邮箱之类的	老师的邮箱之类的
这种男人应该没有了快	我在这边看到这种的卖的很贵	这种卖的很贵
爸爸希望我在国内发展	我等下写个大概数给你发过去	fail to follow
我也正在物色这方面的人才	我怎么觉得我有点晚睡强迫症	我觉得我有点晚睡强迫症
我那没有那些康乐消费	我不是冷血动物	我不是
燃料电池的项目最近没有什么进展	要是晚上的那种我是能参加的	晚上那种我能参加
