original	label	prediction
小男孩看向玩具店的橱窗	小男孩看向玩具店的橱窗	的橱窗
这场意外发生在周六晚上	这场意外发生在	fail to follow
学生们看向复杂的方程式	学生们看向复杂的方程式	学生们看向
小鸟们停在粗树枝上	小鸟们停在粗树枝上	小鸟们停在树枝上
一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生在他们的结婚纪念日上	惊讶的事情发生在他们的结婚纪念日上
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	干净的床单放在洗衣篮
他的眼镜放在床头柜上	他的眼镜放在床头柜上	他的眼镜放在
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	床单放在洗衣篮中
这个老人看向窗户	这个老人看向窗户	fail to follow
他们一家生活在一个老旧农舍里	他们一家生活在	他们一家
一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生在他们的结婚纪念日上	fail to follow
一只迷路的小狗走向城市公园	一只迷路的小狗走向城市公园	一只迷路的小狗
旧地图指向隐藏的宝藏	旧地图指向隐藏的宝藏	旧地图指向
黄金宝藏位于茂密的丛林	黄金宝藏位于茂密的丛林	黄金宝藏位于丛林
小鸟们停在粗树枝上	小鸟们停在粗树枝上	小鸟停树枝上
厚厚的论文摆放在书架上	厚厚的论文摆放在书架上	fail to follow
厚厚的论文摆放在书架上	厚厚的论文摆放在书架上	厚厚的论文
他的眼镜放在床头柜上	他的眼镜放在床头柜上	fail to follow
小鸟们停在粗树枝上	小鸟们停在粗树枝上	小鸟们停在
小船停在平静的湖面上	小船停在平静的湖面上	小船停在湖面上
这位伟大的艺术家死于一场重病	这位伟大的艺术家死于一场重病	重病
黄金宝藏位于茂密的丛林	黄金宝藏位于茂密的丛林	黄金宝藏位于丛林
一轮圆月出现在漆黑的夜空上	一轮圆月出现在漆黑的夜空上	圆月出现
这场意外发生在周六晚上	这场意外发生在	fail to follow
