original	label	prediction
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	fail to follow
他的眼镜放在床头柜上	他的眼镜放在床头柜上	眼镜放床头柜上
一张照片挂在他的书房	一张照片挂在他的书房	照片挂在书房
他的父母冲到他身旁	他的父母冲到他身旁	fail to follow
许多松鼠生活在橡树上	许多松鼠生活在橡树上	许多松鼠生活
一轮圆月出现在漆黑的夜空上	一轮圆月出现在漆黑的夜空上	圆月出现
这个老人看向窗户	这个老人看向窗户	这个老人看向
他们一家生活在一个老旧农舍里	他们一家生活在	他们一家生活在一个老旧农舍
一位绅士走向繁忙的咖啡厅	一位绅士走向繁忙的咖啡厅	一位绅士走向咖啡厅
这个故事始于一个小镇	这个故事始于一个小镇	这个故事始于
他的眼镜放在床头柜上	他的眼镜放在床头柜上	他的眼镜放在
剩余学生坐在地上	剩余学生坐在	fail to follow
一张照片挂在他的书房	一张照片挂在他的书房	fail to follow
一只迷路的小狗走向城市公园	一只迷路的小狗走向城市公园	fail to follow
学生们看向复杂的方程式	学生们看向复杂的方程式	学生们看向方程式
黄金宝藏位于茂密的丛林	黄金宝藏位于茂密的丛林	黄金宝藏位于丛林
他的父亲死于一次心脏病	他的父亲死于	fail to follow
一只迷路的小狗走向城市公园	一只迷路的小狗走向城市公园	fail to follow
这位伟大的艺术家死于一场重病	这位伟大的艺术家死于一场重病	这位伟大的艺术家死于重病
他的父母冲到他身旁	他的父母冲到他身旁	他的父母冲到
他的父母冲到他身旁	他的父母冲到他身旁	fail to follow
许多松鼠生活在橡树上	许多松鼠生活在橡树上	许多松鼠生活
小女孩走向卧室	小女孩走向卧室	小女孩走向
易碎的花瓶放在顶层书架	易碎的花瓶放在顶层书架	fail to follow
