demonstration	test_sentence	response
你是怎么知道这篇文章的	那边不是下大学嘛	那边不是大学嘛
她前一段时间在幼儿园打工	那门课的成绩就是专四成绩	那门课成绩就是专四
我姐比你大一岁	他说你跟他联系了	fail to follow
我的名字霸气吧	但是防腐剂什么的少	防腐剂什么的少
你每天就给他添一样	你要是个男的就好了	你要是个男的就好
我不同意师傅的看法	你敢嘲笑你哥	你敢嘲笑
按照银行报表的销售额可以	具体渠道什么的肯定没法比	fail to follow
只是人确实在某个时间段会很脆弱	我自己减少了和他们的交往	我自己减少了和他们交往
他教刑事司法系统的	你今天没用手机上捏	fail to follow
你是项目的骨干	你有什么经验没	你有什么经验
你到时候去问问看你适合哪种	我找别的系的	我找别的系
你有活干了小会计	所以我一个人在家	我一个人在家
化疗很伤害正常就细胞	我说了我是庸人自扰	我是庸人自扰
那个人跟我联系了	正好我也有空在家照顾他	在家
你是怎么知道这篇文章的	你帮我留一下	帮我留一下
你今天没用手机上捏	我会跟他们讲明利害	fail to follow
家庭比事业重要	而且你的字还写的比我好	你的字好
你往我家打电话了	那你当时是怎么跟她说的	fail to follow
她在跟她老公打电话	我以为他其实在别人面前失分了	我以为他失分了
我们按这个标准交	你在兔子边上躺会儿吧	fail to follow
各拥一片天	一个孩子的家庭太脆弱了	一个孩子家脆弱
你给你哥哥说一声	那是因为你自己这样觉得	那是因为自己这样觉得
你在后面唱渡口	我等下写个大概数给你发过去	fail to follow
你是怎么知道这篇文章的	生活快乐就是幸福	快乐就是幸福
