demonstration	test_sentence	response
我跟他说吧	我在看看电影在办公室	我看电影在办公室
你的光环是你自己的	人家不觉的咱那是对她好	人家不觉的咱那是
你要用护士的工号	那些几百几百的又不好看	fail to follow
龙没有特价票	他学校有事吧不能早过来	他学校有事
你最近在家干啥	国内驾照只能在这里用一个月	国内驾照只能用一个月
文科班的男生都不错	具体渠道什么的肯定没法比	渠道肯定没法比
孩子躺在母亲的臂弯里	我会跟他们讲明利害	我会讲明利害
冲冲要做一个小手术	我昨天走了一个半小时	我昨天走了半小时
我下周回去	你是什么时候来	你什么时候来
那我这个星期不回去	我找别的系的	我找别的系
我在高铁上了	你在梦里陪我吧	你在陪我吧
我要打造巨星品牌	再说钟点房也会很受欢迎	再说钟点房
主任的机器空着	移动的很联通的频段是一样的	频段是一样的
我看见好多客户的天线都很简单	移动的很联通的频段是一样的	fail to follow
一个串口都打不开	你们一家的照片比我的还多	你们家照片比我多
我姐比你大一岁	我妈在家里做也很受欢迎	我妈在家里很受欢迎
很多厂家也会做甲方的工作	账务公开什么的跟组织结构无关	fail to follow
其他都是园林类的	男孩子的我家很多	男孩子的很多
我们是泡沫的	那你找找那本书	你找找书
你跟销售经理说说	为狗爬出的洞敞开着	fail to follow
其他都是园林类的	那门课的成绩就是专四成绩	那门课的就是专四
我以后向你学习	所以我是基本会在国内混的了	我基本会在国内混
那种大花豆都乱	你这合同也太简单了	这合同太简单了
我跟我同事一起弄她的店	那我早上来图书馆跟你碰头好了	我早上来图书馆跟你碰头好了
